@relation D30_k02_N10000-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P50.0

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute X13 numeric
@attribute X14 numeric
@attribute X15 numeric
@attribute X16 numeric
@attribute X17 numeric
@attribute X18 numeric
@attribute X19 numeric
@attribute X20 numeric
@attribute X21 numeric
@attribute X22 numeric
@attribute X23 numeric
@attribute X24 numeric
@attribute X25 numeric
@attribute X26 numeric
@attribute X27 numeric
@attribute X28 numeric
@attribute X29 numeric
@attribute class {c0,c1}

@data
1.329443,2.891965,-10.577973,1.38005,-5.279575,4.253284,-8.747691,11.037071,11.738478,-8.048735,2.953471,-2.377441,19.490004,2.136631,5.686523,-5.601393,12.069649,8.56394,9.560958,9.997177,1.277481,10.494257,11.766762,11.526592,8.792273,2.219963,2.721473,6.099451,0.097154,4.667704,c0
1.173358,-12.754949,-1.184163,-1.963129,4.83714,5.219685,6.731692,14.58237,9.441806,-4.386328,3.749094,-7.844464,4.771589,-6.418393,5.360886,6.312964,3.559472,0.753422,2.767315,1.63082,3.956582,16.990656,3.86872,7.49422,10.398856,0.930775,12.035564,-8.517894,9.352836,4.81099,c1
3.390995,4.223544,-1.419084,1.703022,2.448145,-4.647412,-6.705637,-12.203965,1.35958,2.718662,-4.047119,14.928832,3.776601,3.174448,0.724868,-26.718496,-3.625545,13.461172,-6.512486,-4.092274,0.921062,3.528367,1.721817,25.170711,-2.448035,-29.08088,4.215377,2.240811,-7.109208,-0.849237,c1
-18.192213,-2.088155,0.636376,-2.682885,5.362939,1.738252,-6.653778,-0.023979,1.156981,6.30084,-8.788967,2.879435,-0.035203,0.308942,24.502072,-2.667704,10.564581,5.940018,-1.636698,-2.73372,-16.875612,-3.500111,4.894974,7.666229,8.922891,-0.933454,3.074882,1.126078,13.06275,2.346064,c0
-13.076643,-4.290658,-11.125841,0.416451,-13.773933,-3.100734,12.977375,-3.303302,3.296709,14.842586,-20.550919,4.28735,-0.492096,-3.566501,-5.673434,-8.246946,-9.467171,-0.826083,-11.765935,0.249048,10.303072,-2.855962,-14.010409,11.013485,-7.799766,-0.025426,12.402756,-6.77001,12.364438,3.056904,c0
0.356881,12.959445,8.446154,2.741095,-3.988588,11.482075,2.634693,-26.697955,-4.005506,-15.214044,6.302527,2.069731,1.546806,-4.009749,-7.382259,0.842782,-1.416468,-8.249335,-0.862807,16.52255,1.425249,15.77766,-6.134734,8.164165,2.853358,5.965188,7.889538,-4.146457,-1.311438,-1.150416,c1
7.488064,7.718381,-2.520884,2.853902,-10.773297,-1.485771,-0.076559,3.528652,7.439276,2.377692,-0.154056,3.527543,-7.986092,5.789966,-6.207854,-6.136269,7.579434,-2.817265,-4.777803,-7.926878,5.96786,-1.681458,-7.591123,6.034344,-6.485528,0.60941,1.487048,-1.025759,10.308991,-2.134843,c0
-3.673039,4.6105,-0.592986,-1.842454,2.405306,3.51906,-1.914193,-0.736442,-11.454324,3.865501,1.630992,5.701515,-5.796512,-4.422389,6.632191,-1.005076,3.67857,-11.370047,5.668176,3.709662,-1.010429,-8.122984,6.310357,-5.160531,4.535197,-1.904536,-14.017594,0.721034,-1.961049,-2.223982,c0
-4.856735,4.075292,2.575599,-6.187825,4.161268,26.283242,0.890148,-3.290112,-1.239822,11.46403,-0.973322,-3.753262,5.392599,-1.558814,-3.562583,-4.974755,4.131644,-6.60615,-2.677986,6.135953,-6.902845,-13.89642,7.743042,-1.979772,-1.881846,-10.11043,5.88554,6.737254,-7.934187,1.601522,c1
17.564767,-7.815485,-8.958638,5.392697,8.642764,-8.815875,-3.390977,-5.175841,0.487976,-4.895066,13.881273,4.453255,-0.757137,0.105298,-1.870987,-7.976922,-2.275961,2.494129,-8.233809,-0.009275,1.446383,-1.992048,4.503551,1.281638,-14.975139,-6.01293,-8.320238,0.775674,-7.589505,-1.853685,c0
-10.550641,-14.683928,-0.32799,27.488988,1.402263,17.956835,5.04461,13.825334,-1.277052,11.26836,2.090658,-18.164716,-2.426191,4.366144,1.238014,6.89246,3.679024,5.987936,-5.42651,-7.280907,9.164951,12.222327,0.269554,-8.634167,2.892597,-14.112912,3.685548,9.286225,5.285062,5.646794,c1
-6.999488,-9.807528,1.056451,9.855882,-0.54281,3.12579,-8.480087,-2.613355,4.2244,0.21914,11.388815,-13.496975,2.999469,9.115019,-2.231883,-3.867141,5.773525,-6.391663,8.947598,-14.055276,0.078114,-9.454501,-3.848158,-6.985593,5.383801,-0.889522,6.011342,14.362488,6.63322,-3.805112,c1
5.907461,-3.764749,5.747884,-4.917158,-6.67262,-7.07189,12.309787,9.092764,22.115886,0.492973,13.088277,6.265438,-15.145472,15.443324,9.421213,6.906441,-1.64467,2.333941,-2.816899,11.222425,9.503999,2.809098,18.394059,-3.054963,-5.505457,-2.217896,14.233133,5.029568,1.65211,-1.788012,c0
-19.275106,-0.998893,1.432209,5.934396,-0.642169,3.294968,-9.442093,2.376126,15.367598,1.315041,10.096407,1.609286,2.201288,-4.061548,0.646243,2.228046,5.220866,-1.031684,10.852098,3.876557,20.534066,7.682405,-4.631298,1.473223,-1.498543,-9.296621,-5.733842,2.803256,10.49701,5.300571,c0
-0.889435,6.270203,-2.652008,13.738173,2.194678,-5.367109,9.940644,-5.473993,14.301167,-4.922569,0.553454,-2.464233,4.508875,-12.199716,2.126352,5.859416,5.632665,9.929192,2.549666,-9.36142,-2.406709,5.445126,-4.540535,1.062853,3.04863,4.472112,3.205009,19.612716,1.701369,4.959568,c1
-4.839716,7.035839,12.582216,1.275261,-1.261347,-1.374405,-6.673235,2.892929,-14.728051,9.358694,-3.037414,1.211421,4.904103,2.265538,-5.247265,0.08085,22.63672,-3.08354,-1.985635,-1.178774,5.606993,7.523626,-5.235659,4.461494,6.179441,-3.488761,8.792847,0.909581,17.003645,-1.534731,c0
-7.634847,-3.412946,-0.790306,3.451351,-10.318821,-6.025337,-2.298578,-0.080798,-8.757129,-0.039097,-23.672778,5.899782,5.790805,-0.489626,8.029434,0.196104,7.898081,6.257176,-6.732574,8.576348,0.216101,1.780815,5.563265,0.842145,-3.540957,4.324827,-10.586238,-0.02695,16.421569,-4.489668,c0
-2.053115,2.365638,4.904231,3.206479,-5.151999,-2.35891,5.684836,-10.492824,7.154356,-3.712747,3.584794,3.518147,-1.510878,10.063952,1.486619,-5.348239,5.54694,-10.110235,3.132283,-14.197409,-4.551766,-6.532071,-0.200376,6.503805,3.082587,7.366382,-3.013762,19.532911,15.896895,-0.401672,c1
9.127393,-2.595558,8.616547,-3.574976,-6.297281,3.151257,-7.837941,1.174519,-9.111539,15.751683,-11.316424,-0.514275,6.347449,-0.161433,6.995055,9.011877,-0.153939,0.73461,-11.667949,0.990009,4.784652,-1.26573,12.966251,5.447239,4.467146,-0.093208,13.166797,0.197016,0.330753,-5.686954,c0
-1.447927,-6.637777,-2.819662,10.286179,-0.963814,7.266904,-1.438876,4.041281,4.988761,-3.818247,-2.420553,15.665641,-0.246455,-5.941564,-9.889019,-16.455669,6.740487,8.084764,4.700282,-0.31275,-8.726854,-11.435137,-5.028312,3.776742,1.783382,3.064362,3.331105,5.032479,6.929445,0.3466,c1
-3.816583,1.91692,5.836727,1.676419,-1.068159,12.412927,-10.466904,6.077849,-9.992663,3.110628,5.574941,-0.249176,-4.9976,2.630022,8.69705,-3.286856,2.187805,-1.58321,-14.067334,6.364804,10.888284,4.451804,24.659373,-2.388211,12.506844,3.632245,8.364205,3.483521,13.04825,-1.492039,c0
5.148907,0.771525,3.003737,2.262194,2.914643,-5.187338,1.064099,-5.23723,1.435697,10.055214,-5.152838,-19.539945,-5.512152,-0.09648,1.71012,-1.779399,-0.250329,-1.310221,11.309582,-1.809857,4.498216,0.441211,6.762745,7.431666,3.666838,15.469667,2.09181,-5.021506,3.320163,4.182035,c1
26.290842,5.04772,-5.332913,-1.571544,3.156686,6.658482,-8.230726,3.322121,-9.365758,1.550734,-8.817591,2.84582,-5.183176,0.401571,-2.192362,2.60948,-7.98575,-0.321915,1.52153,-3.075239,-5.20576,0.543719,-15.280445,0.870328,2.060474,4.237184,8.181518,-1.300927,0.800652,-5.122207,c0
1.633038,-10.802468,8.694513,-1.377872,-8.330976,-8.094828,-2.773523,-1.335424,6.96437,-16.418634,-1.510807,3.224773,5.248704,-12.321905,10.694559,-5.82341,-12.132719,-3.04075,5.307631,-8.33213,0.77227,8.487734,0.948493,16.678836,8.510605,4.632976,4.520308,-15.712446,8.817292,-15.010788,c1
-13.21295,7.100475,-14.179054,-2.753133,-3.886942,7.591021,-8.165084,-1.260485,-2.410637,10.602187,-22.559648,-0.993999,-10.483083,-0.566684,0.178123,-1.165293,11.352299,2.90277,-10.638457,6.196892,4.545522,3.09662,6.008023,-1.744321,20.405291,4.617229,5.385808,-1.357343,12.363644,-2.924716,c0
-1.629246,10.488061,-5.597857,-0.738005,7.971239,-3.719961,12.457946,-6.155326,7.348945,3.282276,2.450687,-4.98997,1.772174,1.111027,12.791804,14.046023,-1.830215,-7.153604,6.308783,15.696182,4.99515,1.830477,-1.259001,14.905007,9.709453,19.803994,-1.183234,-15.315458,-0.549904,8.941246,c1
-7.721078,-0.65659,6.850814,-17.818636,-0.620868,8.292166,2.371611,-0.324009,-4.533456,17.629577,2.216666,8.832091,1.802335,7.268353,-2.326184,-7.977442,7.305315,14.775703,0.344584,-5.544247,0.212936,-0.837066,-2.482491,-8.916014,1.324706,10.695758,1.666102,23.92701,-0.242807,10.733251,c1
-0.22069,-6.931389,2.498294,15.260182,2.183042,-12.230896,1.960343,9.514086,-1.46395,-25.539462,-0.07226,-19.093464,-7.1086,-19.204502,-1.882817,8.750639,-2.70612,-14.596124,4.374539,12.392169,1.936237,-14.505325,0.174377,-3.294827,0.234508,-11.648739,-3.565524,-16.279769,8.944563,18.535135,c1
-5.792914,1.5136,3.09637,3.310383,-5.915899,-5.220738,7.556606,0.744657,-2.471856,5.658435,8.936492,6.724374,-12.687451,13.420461,3.559301,6.520891,18.939913,12.93237,8.992299,2.725465,4.900635,8.655861,-0.509574,2.367943,2.581003,-2.411309,10.166961,2.575491,2.853036,0.168392,c0
0.896425,-3.071246,1.079063,-4.423037,-8.661295,-4.981422,16.12468,-0.102454,-4.131033,3.969146,9.076854,-4.512827,23.480352,-0.19318,-0.975275,-5.341755,-3.315812,-5.718324,-2.055908,-10.174637,9.944529,-3.987513,-23.357935,6.332928,1.255075,1.007088,-1.739979,-3.856497,1.09066,-0.459367,c0
5.728856,1.862862,0.686606,5.347147,13.058076,5.703716,-0.230452,-1.043617,36.35106,-0.20223,-10.410913,2.562146,-2.859966,-3.120214,15.622039,-6.26153,12.745526,-7.42677,-10.996482,4.135124,-3.851877,1.508538,6.355621,-4.762074,-6.913957,1.871585,3.230519,4.86498,4.184894,3.208523,c0
8.457468,4.269151,6.062472,-16.923923,1.504212,11.986414,9.211702,12.523577,0.903907,-11.11891,-3.527862,-1.123616,-5.225419,13.453996,-2.810137,10.544788,0.961354,-6.455361,1.975872,14.457067,-5.080567,-3.800977,1.806845,-6.542281,8.587511,-7.200536,0.326879,-5.346779,-4.914571,1.038364,c1
3.085052,-3.600514,12.593785,-2.914556,2.19312,7.333826,4.18202,-12.658211,2.722219,-0.551637,-1.257008,-12.016602,1.004131,3.47018,7.176541,11.623317,10.562099,-1.504947,4.413111,1.629407,2.480485,-10.966634,5.200323,6.637209,-4.385231,-1.212896,6.321321,4.775253,5.995738,4.640764,c1
-4.42959,4.17263,3.672307,-5.677732,-19.212293,-5.746462,3.298428,-1.980286,12.997581,-8.647,7.125829,-3.122309,-6.58021,-5.562702,3.281354,-11.459889,-3.740917,5.262273,-4.822349,0.543598,9.798692,5.169214,-8.323524,-9.310507,9.303531,-3.276759,-11.469978,-1.274609,1.775827,1.209866,c0
6.695178,0.156797,15.738359,4.753347,9.243478,-3.373291,14.247392,-10.871549,-5.879703,-1.836441,-10.576702,-3.323324,-4.672687,0.251271,11.080674,-4.346727,13.672454,-4.774704,-13.234803,10.586914,-0.739785,-4.113956,26.633777,3.672911,0.04089,0.647732,10.907375,8.361001,22.016446,5.081989,c0
0.454455,1.789983,4.967559,2.914884,-13.987683,2.626778,-4.261265,-8.723759,7.458515,-2.734937,0.167292,0.364922,-0.62807,-0.02224,8.034506,7.50915,-2.20556,-10.979188,-2.570398,6.850923,-11.227591,-4.893231,-14.990298,1.619244,-1.042576,-1.686686,4.680738,3.271891,1.1085,-9.499457,c0
-6.685883,10.830874,-6.626918,0.965652,14.479166,0.589894,10.555177,-3.52304,7.123437,-4.494739,2.509543,0.536465,-6.926379,0.061041,-1.699083,7.771534,-12.252629,-4.634989,1.97841,-1.770846,-5.155888,1.906512,9.561779,3.287793,12.592379,-1.873726,-1.935601,5.05423,6.229949,5.453101,c0
-7.252289,-12.168002,5.519855,0.61676,2.788103,0.228631,4.566586,-5.564266,3.224698,-9.178936,-5.520255,-4.569562,6.852618,4.029949,-0.309574,-8.605811,10.401499,-6.222409,5.240411,-22.311982,1.478817,-10.446882,-0.690205,6.465136,1.370317,3.122856,-4.31447,-0.684524,13.894185,5.52922,c1
17.754217,-11.869744,-18.180272,1.802983,-1.064002,-0.292321,11.237016,10.390247,26.946261,3.075366,-2.463508,5.301369,19.128632,1.643005,-20.109116,0.203413,1.704251,2.57747,7.226799,2.261533,0.267836,4.827293,-23.949955,5.249383,10.65314,8.049843,-8.183523,-0.874818,-0.427443,-3.070578,c0
25.514125,4.350878,-3.863532,-12.001273,5.60685,4.049494,5.290908,-2.189034,-5.689055,3.612748,-11.370677,14.600695,-9.351158,1.095921,3.079587,-0.718802,-0.500787,-7.786401,-3.389473,-1.697424,12.174231,4.823579,4.943352,7.856074,5.269381,5.876526,3.424554,-2.725335,-1.364709,-2.08805,c0
7.218654,9.982863,15.093978,0.444903,7.055603,3.98598,-5.212303,2.445685,7.260536,6.822608,-0.251669,-2.224696,-1.546881,-0.556916,16.078589,6.215278,0.61653,0.779735,0.251696,-6.772817,-9.636011,0.352792,-12.262761,0.363948,-1.403587,-0.779772,11.957542,-4.861128,-0.493078,0.050905,c0
0.727392,-3.481851,-8.909553,1.336987,7.985559,-3.173245,-11.919387,7.24683,-3.716352,1.16734,-2.069787,-4.691457,-1.216694,6.435221,5.725309,-2.200965,4.303379,5.405526,19.16398,0.524727,-11.478608,4.420226,6.281939,-0.804688,-3.822454,-0.812741,-17.162811,3.528386,-13.909048,-0.902219,c0
0.378753,9.42083,3.455475,-12.249265,10.464707,-7.840539,-0.84539,-3.680012,-2.352754,-20.825986,-10.31575,-11.964003,9.923796,7.379849,-4.353445,10.033785,-0.41302,-1.085701,-2.385498,13.807537,16.03828,7.387915,4.654607,-1.811761,8.005715,0.449308,-1.015279,4.660646,13.536743,0.451504,c1
6.157224,-19.04449,5.64531,-0.266367,-0.14926,16.5046,7.21887,21.408655,5.468237,-20.370631,13.446829,-4.992787,5.258976,-3.433639,0.52599,-30.403357,-9.131555,-0.396913,2.771049,-0.156974,9.663948,-7.989101,4.40064,-5.951127,-0.963617,-8.494451,3.594442,21.259812,-0.470119,-0.214988,c1
9.9193,-3.236514,6.083344,10.195291,3.537862,-6.296821,1.367523,-1.204836,1.394459,10.149715,3.06852,0.826177,0.560528,0.065952,-3.314322,0.171289,8.188502,-11.107019,0.746388,-7.335484,7.723643,-12.436352,0.277089,-11.792941,0.192194,11.278563,5.217427,5.172489,-1.471991,9.267845,c1
7.078177,-4.608163,-3.583531,4.555254,-0.774836,19.762701,1.703847,18.65608,-6.69835,3.325576,0.310551,7.493777,-3.688112,3.470233,13.532921,-3.664637,1.310279,2.203505,4.251157,11.477051,4.646811,2.085597,11.945386,-0.218822,1.328904,-3.791233,9.158667,-27.115785,3.023869,-21.176838,c1
0.693937,-12.13915,10.046738,-7.409059,-0.930714,3.01072,7.243254,-1.832124,3.080512,-4.51552,-1.3585,-0.433385,-7.882641,8.293777,15.517571,-4.732942,-3.335646,-1.102795,1.410726,-19.080679,0.324719,20.624211,1.198023,-19.136038,3.670088,14.314759,-0.290509,-7.861881,5.196336,-6.686742,c1
6.930407,-2.981818,7.370064,9.745295,7.5207,14.546534,-2.44066,-7.664601,1.848384,-2.69551,-3.591342,18.545563,4.890209,-3.118142,2.82002,0.333743,-7.358995,-14.776723,-3.298636,19.969912,-0.744341,4.039077,-0.193492,-0.305315,10.828046,-2.008088,7.033075,0.104797,-2.79664,10.216728,c1
-6.302586,15.45133,9.779798,8.516225,7.195863,20.456663,-4.104248,-0.208659,1.543196,4.80405,7.120422,-6.298752,-3.971145,6.659527,6.600008,9.918472,8.981013,32.907915,7.312965,3.701216,1.131671,5.805867,7.914449,0.090155,8.412294,3.00853,5.976219,2.93622,0.605893,9.107994,c1
9.099936,9.51994,-5.053339,-13.185996,1.40184,-0.996434,3.939639,-3.411489,0.516881,-5.12079,10.821148,-7.041732,8.123478,-5.446932,8.221399,10.152244,1.334749,-11.176246,5.447498,3.879179,-2.657286,-2.205236,6.325037,17.210369,-4.510849,12.420701,0.861103,-1.385953,8.436389,13.922633,c1
-3.397027,9.54567,0.449364,-10.742542,0.316886,-9.474568,0.347061,-1.274143,6.178361,11.605677,-2.080578,1.966885,0.435758,9.995101,-3.704659,16.958746,-3.63127,-11.239386,7.46107,-5.278269,-1.74524,2.0377,4.123095,-7.01752,5.824691,11.058856,9.398134,18.357464,5.004799,2.049653,c1
1.045594,-6.410917,4.001053,9.056919,-3.388441,-18.922137,2.461796,4.082055,12.034249,13.889027,9.217541,15.368613,3.190818,14.2322,5.391632,-9.026142,3.948699,18.369075,4.339364,-7.640039,-0.519094,-4.628785,10.419161,-0.220374,-0.470859,19.754451,6.791045,4.881124,-0.576309,10.038047,c1
6.242123,6.31182,25.491008,0.381964,6.74518,-3.543739,-9.354892,-6.173201,2.711957,8.030792,24.30063,7.8902,-18.715824,-0.861697,-1.077835,-5.570253,13.924828,-5.997991,16.476252,3.946972,5.953438,-0.034237,11.009697,6.557476,-4.010472,0.395281,-7.562702,6.154858,-15.06404,-0.41511,c0
-8.50474,5.82913,13.218853,1.46363,-5.359151,2.330389,1.506547,0.059868,-5.116372,-3.696291,-1.412342,1.751436,25.926622,-0.261232,2.28676,11.87128,3.143942,-5.802789,-2.254477,-6.013717,18.944491,6.216958,7.666906,4.289974,4.278423,5.603879,-4.320098,0.427592,17.008064,-6.872002,c0
-3.201442,-6.095563,3.787672,0.127354,4.472211,9.600911,0.313421,-3.125022,8.47592,-2.028235,4.791575,-11.803528,-5.304725,13.230183,6.541706,-3.874954,2.384028,14.021174,-0.377113,-1.886527,9.03481,-9.940664,10.932836,4.210245,-2.557579,-1.599649,2.447988,2.643084,3.000676,11.249753,c1
13.466818,-5.421036,11.867059,6.860943,0.788161,-0.512142,2.456213,-4.561791,0.79521,2.009755,14.54306,-6.381253,20.027342,0.807793,0.110584,3.948119,-14.849978,9.290292,-4.013568,8.396509,6.668461,-7.810653,15.032353,3.120773,2.335333,3.83965,6.072124,0.947999,-4.632754,-0.727726,c0
-8.295217,-0.617877,-0.992481,-9.226445,22.393225,0.892374,-8.62629,-3.894624,11.459639,5.759384,17.515147,4.77158,3.469486,9.239468,5.492478,2.409712,-8.539587,-8.255335,17.118397,0.851222,-6.639916,1.603589,16.818134,2.828294,6.038365,10.986174,-3.005783,0.55413,-1.364518,2.819773,c0
-2.663154,12.952109,1.061989,-12.463684,1.96204,-21.366464,6.221007,-5.718706,9.41276,-0.789185,3.066422,10.007183,-0.666533,-3.114193,2.043891,10.545675,3.486331,-4.444131,7.281694,-4.540401,-2.649052,6.132146,-7.769327,2.689194,-6.385735,3.267826,-0.118197,-2.355925,0.786936,-13.782252,c1
7.606514,1.207466,0.139721,4.654968,4.389612,-0.176416,-3.246871,-7.505844,13.555324,8.936416,-0.007366,4.477007,9.853973,10.295702,7.636149,6.200404,-16.915511,3.84091,-22.80362,2.937949,3.580662,3.045835,6.263479,4.304386,-12.19155,6.383798,-16.32811,-4.298672,5.599182,-3.015571,c0
-5.977392,-1.320319,-0.798352,12.552889,-1.381642,-8.191824,6.232438,-0.798483,7.183825,8.690235,-0.641532,12.517959,-0.311094,10.207631,0.820582,-2.584909,4.41424,-12.136878,2.034051,1.417527,-3.681526,3.701171,-2.398005,-15.297503,4.387099,8.050764,6.732612,3.40297,-2.028693,-4.538549,c1
-3.726053,-2.78883,6.047613,5.665567,5.405098,-0.264819,5.668306,9.904917,-10.432018,4.749276,-5.57121,2.39992,2.446728,5.538084,-8.279434,-4.583705,5.824612,5.758442,5.363232,-1.023901,-2.482629,5.048324,-3.845029,-1.771847,-5.825631,7.721007,4.046001,2.233583,-3.105662,-3.938054,c0
-4.710555,1.683636,-0.467402,-5.530366,15.706274,-0.971042,-6.573861,-3.796906,2.789502,4.824184,13.563752,8.844936,8.690118,-1.003435,6.793748,2.246584,4.415746,-1.864993,-3.226827,-3.220967,2.118177,3.603114,-0.55244,8.373747,8.230741,5.333533,-13.49288,-3.945217,-10.663842,-4.545499,c0
8.329124,3.463259,-4.394581,-0.017815,3.55372,1.810563,-9.097782,4.156288,1.591042,3.353972,-20.331597,-8.138308,4.958426,-1.919197,1.650526,8.403408,12.667454,2.248847,-3.232447,-1.995929,-7.212711,2.954049,9.258813,1.359868,-17.727832,2.465086,7.720469,3.588962,0.291352,2.79689,c0
-1.932456,-18.542823,7.8656,20.966979,11.854276,-1.219522,10.448987,4.079923,-0.181396,11.224249,-4.820935,9.120881,1.525166,-4.079598,7.309968,-23.133389,-2.518165,-2.116755,2.442532,6.388534,7.70751,-7.608365,5.708472,21.387543,3.912202,8.86183,10.186036,-7.721858,-3.112763,15.872593,c1
18.86881,2.20803,9.387464,5.321345,18.800509,-8.311471,-4.390514,2.962773,-2.688166,0.807141,-7.409723,-1.878421,-12.180344,-2.890193,-7.900238,-4.40809,-0.826553,2.644568,5.673369,8.951682,-13.414917,6.999415,0.093549,2.014886,-5.554791,-1.888067,13.679801,6.063087,-3.6329,-0.37636,c0
5.922032,12.092969,-0.059393,-10.106685,-4.887972,12.666162,4.247105,-1.835184,5.141873,-20.416389,8.637343,6.484416,3.214612,-10.30508,-6.41507,3.60026,-1.283946,-10.302373,2.841686,-5.439404,11.575994,13.956468,9.812897,-0.066251,-1.586382,8.342079,0.077482,-20.71294,-0.508742,5.054088,c1
-7.027464,5.389918,-14.843385,-2.621551,-2.867871,-1.549042,11.368605,4.132142,4.345581,15.131699,5.585198,6.424304,-11.90558,2.875354,-6.254725,-3.114836,-8.258407,7.66421,-17.512127,-6.013831,5.252558,4.791605,-1.052828,2.756353,-16.539313,-1.576428,-8.3476,4.975072,6.455108,-4.376426,c0
2.944008,-7.291692,6.106219,-12.768692,5.298391,4.080015,5.537528,-7.069998,7.343621,-8.031058,8.672228,0.252709,1.447845,17.76122,0.126932,-21.124857,5.458719,4.862765,4.963054,13.020431,5.691032,7.289639,8.368419,-7.287487,-2.102832,0.141333,8.432693,17.031869,6.134727,2.616021,c1
14.571808,-4.787948,-4.678377,-7.64694,-9.538644,-9.909534,9.627665,-7.106714,7.467012,-0.841789,-5.697319,0.388033,5.826413,-4.704021,0.410695,3.313837,-8.179234,2.702126,7.534287,3.501362,-4.661995,-11.123615,-1.389158,-0.516741,-7.201619,7.120829,-12.759806,4.074086,-2.211477,1.314314,c0
-1.531012,1.461198,19.172685,-0.59709,7.598978,8.573467,4.60736,-2.574445,-2.915785,-6.2486,-0.765994,-1.130076,9.34433,-0.47535,9.318661,10.910635,14.038384,2.792635,6.029942,-4.430847,0.381306,3.340882,-10.475186,-3.644577,-15.240568,-5.417832,8.663824,13.965447,-21.430838,7.654818,c0
-8.107466,7.718225,4.24792,11.609945,-4.800658,-0.741846,-0.082212,-12.674668,-0.648526,-7.661239,-0.824402,4.878556,-10.195571,-13.713062,2.007447,3.72779,3.201708,22.440563,2.848025,-15.67796,-3.247229,-13.878882,-3.861561,-3.123585,6.638836,-5.590074,0.266051,5.985249,5.248273,-0.787169,c1
7.728198,4.390305,2.333711,3.148822,3.24431,-2.7823,-4.102669,-4.865144,6.294021,0.154057,18.425188,3.945266,0.58722,2.904977,3.562309,4.301806,4.382251,1.142078,1.300078,-0.34474,5.795611,1.96677,9.08885,2.606974,11.065564,-3.19893,-1.184615,-2.948356,-0.531337,-0.809642,c0
-1.399323,-9.533186,-2.175592,-7.234964,7.878422,-9.314703,-12.025501,-1.94401,8.17085,-11.55722,1.089339,5.523245,2.317052,1.28544,5.424193,9.984238,-1.342209,3.143951,-2.360244,-0.329302,11.714973,-10.318022,0.841464,11.537257,0.601707,10.146042,6.044331,8.334829,-2.036803,6.867481,c1
1.706089,-1.266192,-12.717772,-1.161119,4.381316,-0.269436,-0.344598,0.695391,-4.702352,0.6916,8.230298,-6.428596,2.696353,1.679369,-5.854129,4.900465,7.824836,-2.551342,3.958194,3.274053,-3.568414,-0.020251,-9.878013,4.226664,-0.386093,-2.662359,10.544758,9.704231,-3.880798,-1.70795,c0
6.422,-0.432578,16.597402,-1.92294,-12.850654,12.758703,-4.536571,1.562703,6.679379,5.045888,-18.433464,4.520271,-13.615673,9.14774,2.316086,-0.794789,-4.345601,0.231412,10.533148,-7.3217,7.953907,-2.742205,-6.885766,-5.949568,1.902455,-0.902258,2.513275,4.611491,-3.445708,6.094662,c0
-0.105776,18.58593,-2.819617,9.551787,3.032222,12.138338,2.109835,-3.514017,-0.200355,0.636813,-2.716328,6.085293,-0.055951,1.621546,0.076102,9.142102,1.159732,10.678463,6.852243,9.028176,3.758649,-2.286808,7.560456,10.244045,-4.49471,-15.37209,6.706222,6.773229,-7.914819,-5.751428,c1
-9.838524,5.631612,-11.954972,9.462547,4.802445,3.173544,14.88872,-5.114565,-1.925726,3.971764,3.995219,4.543151,2.354927,-0.763682,-14.028755,-0.513462,-6.648275,2.077161,-12.090123,-0.8086,-12.255808,0.191245,19.412491,5.508272,1.000293,-4.537583,10.519056,4.947765,-3.556974,-5.871418,c0
11.362096,1.627009,7.500359,-1.569334,-8.501886,-3.31661,-2.642821,-7.569756,2.357015,-4.004187,3.981801,1.462049,2.054593,0.877457,6.234668,5.435688,29.060394,-2.855654,1.865744,3.243228,-6.918234,-1.545916,-6.404026,0.770004,-10.376184,-2.902593,18.957138,2.952063,9.892724,2.432011,c0
-1.126521,-5.216711,10.424335,5.584922,10.515325,2.333234,-5.47376,-4.850741,-2.20854,6.816222,1.138889,-0.487875,-0.820182,1.343784,-3.782666,-0.014533,9.537322,8.326004,3.780812,4.988654,7.407587,-3.951636,12.740803,-5.724568,-17.296546,1.889769,7.834019,-1.778044,-8.786364,-2.209421,c0
-4.210758,10.595902,1.327118,-0.413557,-12.599564,-8.082277,14.508938,0.241452,-15.026461,5.781511,12.65273,-4.22435,-9.90014,4.59616,-3.687609,-6.299539,-14.24379,-2.484056,-5.06784,-1.296807,-5.870407,-6.305219,-9.126725,-4.689188,-4.801342,-5.889113,-1.932797,0.070297,1.069227,5.888687,c0
-0.464783,-11.045789,0.504585,1.756108,-4.575704,12.896662,-2.673818,19.465671,-7.296574,-5.641741,6.441265,5.379159,6.562277,-7.88067,1.175064,3.168421,-3.975073,14.485133,-4.144834,0.687473,4.506139,-9.657007,5.584773,-2.399012,-7.149179,-7.247906,7.421242,-0.85223,11.606693,4.875566,c1
