%
% Commandline
%
% weka.datagenerators.clusterers.SubspaceCluster -r D02_k03_N60000 -S 1 -a 2 -c -P 0.0 -C "-G 1,2 -D 2.0,4.0,0.0,1.0 -N 10000..10000 -I" -C "-G 1,2 -D 10.0,1.0,50.0,4.0 -N 10000..10000 -I" -C "-G 1,2 -D 50.0,4.0,25.0,1.0 -N 10000..10000 -I"
%
%
% Prologue
%
%
% Cluster: c0   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 2.0 StdDev: 4.0
% Attribute: 1 Mean: 0.0 StdDev: 1.0
%
% Number of Instances:            10000..10000
% Generated Number of Instances:  10000
%
% Cluster: c1   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 10.0 StdDev: 1.0
% Attribute: 1 Mean: 50.0 StdDev: 4.0
%
% Number of Instances:            10000..10000
% Generated Number of Instances:  10000
%
% Cluster: c2   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 50.0 StdDev: 4.0
% Attribute: 1 Mean: 25.0 StdDev: 1.0
%
% Number of Instances:            10000..10000
% Generated Number of Instances:  10000
%
% ----------------------------------------------
% Total Number of Instances: 30000
%                            in 3 Cluster(s)
%
%
@relation D02_k03_N60000

@attribute X0 numeric
@attribute X1 numeric
@attribute class {c0,c1,c2}

@data
5.432329,3.349825,c0
0.449378,-0.186986,c0
1.074154,2.516085,c0
-0.401865,0.625411,c0
5.438869,0.500223,c0
5.504166,0.907967,c0
0.780575,0.852671,c0
-6.221553,0.851095,c0
0.168898,-0.288978,c0
5.163664,0.265438,c0
-1.442415,1.868972,c0
11.161791,1.469998,c0
-0.645503,-0.838031,c0
-11.203868,-0.456026,c0
-2.003717,-0.324575,c0
1.703507,-0.280613,c0
3.306152,2.106544,c0
0.62215,1.391865,c0
6.793975,-0.045357,c0
1.703377,0.274182,c0
-2.731981,-1.315898,c0
3.692453,0.440443,c0
-0.739176,-0.352267,c0
0.386061,-1.202666,c0
4.076663,-1.156857,c0
4.203845,0.895582,c0
2.471531,-0.881256,c0
-4.887366,-0.159586,c0
3.220715,0.553866,c0
10.773172,-1.460672,c0
-3.400782,0.469839,c0
1.962327,1.070797,c0
5.003024,-0.931514,c0
1.537736,0.080146,c0
4.506342,1.893915,c0
5.097938,1.170588,c0
0.192185,-1.565739,c0
0.415664,0.896078,c0
2.250656,0.307075,c0
-6.770996,-0.266458,c0
4.368708,-0.010918,c0
5.731921,-0.10015,c0
3.002117,-1.394037,c0
3.480939,0.091128,c0
1.787136,-1.997806,c0
2.145308,-0.439911,c0
-3.670037,0.36151,c0
2.624522,-2.305387,c0
7.440612,1.064673,c0
6.082191,-0.444339,c0
4.361001,-1.019986,c0
1.933555,-1.552793,c0
5.432953,-0.126606,c0
0.560709,1.62377,c0
2.073169,0.308133,c0
-0.333279,-0.245008,c0
1.623383,0.065678,c0
3.709025,1.029146,c0
-7.746481,1.094306,c0
0.913209,1.804502,c0
4.854596,0.669307,c0
2.159949,0.590189,c0
5.642829,-0.422526,c0
2.890641,-2.080893,c0
5.70374,-0.820049,c0
0.426815,-0.171942,c0
7.06081,0.383202,c0
-0.503598,0.126904,c0
2.077328,-1.043731,c0
0.691207,1.818025,c0
-3.614947,-1.006933,c0
-0.57068,-0.875707,c0
0.729263,-1.404047,c0
1.940394,1.066984,c0
3.336681,-1.629267,c0
3.835065,1.059885,c0
-3.511305,-0.28185,c0
7.886979,1.738901,c0
2.166245,-0.068158,c0
5.753803,-0.383036,c0
8.01305,-0.369819,c0
-2.566634,-0.282361,c0
1.059723,0.032761,c0
5.486534,-1.923408,c0
-0.8562,-0.709648,c0
6.742474,0.896634,c0
3.581708,1.241016,c0
0.871465,-1.262358,c0
7.574092,0.804205,c0
2.586272,1.348582,c0
-1.824498,1.128399,c0
-3.930787,-1.995914,c0
-3.840229,0.035734,c0
4.808904,0.887603,c0
0.878166,-0.915072,c0
6.80645,-1.374905,c0
0.470351,0.16427,c0
-3.129504,1.048584,c0
-0.546358,-1.746742,c0
-5.746522,1.327111,c0
4.037952,1.151213,c0
3.82717,-0.661671,c0
8.271809,0.92204,c0
3.602591,0.351431,c0
0.744015,-0.016554,c0
-3.227936,-2.958741,c0
-0.078088,-1.108538,c0
-2.960391,-0.878867,c0
4.613778,-0.405172,c0
1.226752,0.464893,c0
1.46285,1.086611,c0
0.130017,-0.332556,c0
-2.304124,-0.563411,c0
5.338808,1.482855,c0
6.211671,-1.003206,c0
4.650463,-0.127087,c0
6.537948,-0.274285,c0
-1.066194,-0.210214,c0
1.280788,-1.214961,c0
-0.656855,0.639,c0
-4.380875,-0.396919,c0
-1.957881,0.940419,c0
1.603907,-1.590984,c0
0.084158,-0.018019,c0
4.932386,-0.229859,c0
-3.899283,-1.524623,c0
11.298564,-0.73758,c0
3.956084,0.412813,c0
-2.320183,0.478818,c0
3.796232,-0.555454,c0
2.300451,-1.574756,c0
-2.262375,0.75486,c0
1.75796,0.912228,c0
3.750789,-0.742666,c0
3.123436,0.50478,c0
6.562806,-1.118369,c0
12.501638,-0.875911,c0
-3.173563,-0.922966,c0
-1.920997,1.663484,c0
1.918249,-0.045048,c0
1.003165,0.192053,c0
1.384472,-1.791188,c0
11.301876,0.357109,c0
4.188828,-0.136015,c0
4.447973,-1.060458,c0
6.204865,-0.386268,c0
8.635848,0.531829,c0
8.753877,0.393317,c0
6.804056,1.20115,c0
5.413352,-1.996073,c0
2.029256,-0.548919,c0
6.754223,2.540754,c0
-6.569512,-1.382945,c0
-4.803117,-0.297342,c0
6.442791,-0.709573,c0
6.368027,-0.594223,c0
4.666302,0.253161,c0
3.717469,0.018187,c0
3.915646,1.765345,c0
0.118897,0.132572,c0
4.68714,-0.06195,c0
-2.907366,-0.296135,c0
-5.658508,-0.524897,c0
2.952007,0.827926,c0
1.103152,0.373933,c0
1.19669,-0.226139,c0
5.262426,-0.377532,c0
3.464618,0.002212,c0
-2.304565,1.241478,c0
6.148802,0.024353,c0
-3.621159,-0.616161,c0
-1.447045,-0.534453,c0
-1.723202,-0.954413,c0
1.977676,-0.819305,c0
0.852245,-0.741465,c0
4.110323,-1.552329,c0
2.587483,-0.670073,c0
3.009729,0.085653,c0
5.590127,1.625047,c0
2.241474,1.3643,c0
0.609713,0.162526,c0
7.005208,-0.19663,c0
10.285876,1.262684,c0
4.912591,-0.408458,c0
5.451566,-0.448988,c0
5.418931,0.201926,c0
0.701283,-0.017906,c0
2.764146,-0.199057,c0
6.182781,1.256624,c0
4.946339,0.913542,c0
0.632594,0.595667,c0
-3.590545,0.853259,c0
10.353596,-0.963623,c0
2.296506,1.031089,c0
2.646124,-0.211461,c0
3.012365,-0.362728,c0
-2.216743,-0.901697,c0
1.972816,-0.732396,c0
1.235111,-1.658283,c0
2.294007,-1.948612,c0
2.85216,-2.141941,c0
7.31522,0.154167,c0
-1.517406,0.834261,c0
-5.895841,1.234855,c0
0.043231,-1.266743,c0
2.37292,-0.040837,c0
1.025468,-0.582804,c0
-0.670467,1.349945,c0
-2.613366,0.731494,c0
7.257173,0.586591,c0
-2.496816,-1.297148,c0
-0.847764,-0.582128,c0
1.696367,0.840095,c0
1.803616,-0.621169,c0
2.691789,0.226356,c0
2.354203,0.135107,c0
-0.041207,-1.151988,c0
-0.505834,0.832312,c0
0.811116,0.927499,c0
7.828997,-0.277824,c0
-1.003235,-0.644568,c0
4.587175,-0.215577,c0
-1.308301,-0.724077,c0
0.764088,-1.54404,c0
0.72138,-1.802952,c0
-2.853804,0.522142,c0
-0.341416,-0.398512,c0
1.938614,0.751931,c0
0.284991,-1.118275,c0
5.636375,-1.759862,c0
6.957825,0.772611,c0
1.25676,0.228408,c0
-0.787847,-0.493665,c0
7.573646,-0.923812,c0
5.793535,-2.375981,c0
2.863134,1.158727,c0
6.476745,-0.847946,c0
3.628542,-0.459509,c0
2.440277,-0.082993,c0
9.152356,0.004825,c0
5.366298,0.001904,c0
4.131053,-1.306648,c0
6.951206,-1.811595,c0
1.673437,0.545728,c0
0.575945,0.785133,c0
-3.411724,1.661804,c0
0.545462,1.214374,c0
1.420385,-0.370829,c0
-0.948498,-0.36019,c0
-2.841745,0.449344,c0
6.390618,0.399052,c0
-3.876899,2.096537,c0
-1.404176,-0.472502,c0
0.266121,0.374464,c0
-2.927589,-0.159916,c0
1.696205,0.945696,c0
-4.477564,-0.063697,c0
-2.541525,-0.02053,c0
0.956809,-0.598714,c0
-7.323762,-0.599567,c0
2.722264,2.433812,c0
2.198549,-0.298729,c0
2.484763,-0.023148,c0
7.129232,-1.535264,c0
-0.388862,-0.870642,c0
-5.2157,2.241517,c0
4.764886,-0.09338,c0
4.443956,0.340906,c0
5.43607,0.175547,c0
3.299278,0.508522,c0
-1.885298,-1.144873,c0
5.269377,-1.076278,c0
4.842967,-0.665613,c0
3.894926,-0.517192,c0
-3.38123,1.029225,c0
5.0288,-2.357411,c0
-0.425032,0.685344,c0
5.973828,2.511584,c0
-1.548073,2.895606,c0
-2.270604,1.374013,c0
2.132393,0.74424,c0
2.276443,0.748106,c0
3.432693,-0.954602,c0
-2.319954,-1.960495,c0
4.741825,1.161774,c0
3.754635,-1.075173,c0
4.774962,-1.257373,c0
-4.987957,-0.515064,c0
2.967398,-0.045615,c0
-0.270581,0.840467,c0
3.713691,0.378717,c0
-6.284954,1.153787,c0
-5.375491,0.8837,c0
2.612201,-0.315396,c0
-3.65418,0.68441,c0
3.704385,-0.893832,c0
0.670297,-1.816863,c0
-7.450101,1.51448,c0
0.86894,-0.933107,c0
4.919189,0.088743,c0
3.548722,0.172495,c0
1.913448,1.753265,c0
-1.562455,-0.573295,c0
1.153023,1.046866,c0
2.664676,0.028546,c0
1.859932,0.322234,c0
-3.84365,-1.341352,c0
1.957346,-0.84814,c0
3.591313,-0.364002,c0
7.807902,-1.098091,c0
2.35426,1.700657,c0
8.293423,2.123941,c0
2.193765,1.1872,c0
3.343913,1.796291,c0
-2.231096,-0.57396,c0
3.647109,1.00882,c0
7.500566,1.289553,c0
1.20948,-0.503037,c0
-0.104814,1.086771,c0
-0.132133,-0.492139,c0
1.658377,2.137048,c0
-1.740874,1.524973,c0
-2.719241,0.310207,c0
12.346335,-1.116061,c0
-0.974221,-1.324147,c0
7.654015,0.003112,c0
0.349972,-0.627041,c0
6.08725,-1.690559,c0
7.800619,-0.844568,c0
0.263713,0.901839,c0
9.522795,-0.421136,c0
6.10529,-0.576187,c0
12.061228,1.108436,c0
1.029488,-0.184826,c0
5.660552,-1.485489,c0
-0.637404,0.147382,c0
-5.366846,-1.037777,c0
-3.270779,-0.250497,c0
6.933983,-0.395227,c0
-1.504186,1.538383,c0
7.262278,0.571018,c0
-4.803479,0.378543,c0
1.882541,-1.430552,c0
6.029836,-1.215253,c0
-2.440291,-1.808001,c0
-5.439409,-0.180756,c0
4.483828,1.466782,c0
0.366546,0.281623,c0
9.36066,0.00206,c0
0.33814,-0.929863,c0
11.150699,-1.539298,c0
-1.884716,-1.393053,c0
5.206497,1.023972,c0
-2.100478,0.95467,c0
-3.676682,0.435278,c0
1.122053,0.532017,c0
3.600308,-0.01663,c0
-4.110048,-0.046178,c0
3.073845,-0.343399,c0
5.638234,-0.003752,c0
-0.982749,-0.749771,c0
-5.758465,0.565269,c0
6.143298,-1.595415,c0
1.532317,0.25763,c0
7.692616,0.478878,c0
1.071112,-0.701588,c0
2.212742,1.514185,c0
-3.170112,-1.483614,c0
1.517222,-0.488759,c0
-5.243788,-0.545617,c0
2.821853,0.322554,c0
-4.449719,0.753956,c0
0.161594,-0.691982,c0
-0.955419,-0.384655,c0
0.417938,-0.314141,c0
-2.335099,0.85472,c0
5.796525,0.549473,c0
3.182597,0.561439,c0
4.205508,-0.835102,c0
-5.093576,-1.108738,c0
2.515398,0.236895,c0
2.780289,0.726885,c0
-0.257824,0.314858,c0
6.183043,1.660698,c0
2.797714,-0.361381,c0
3.392526,-0.423073,c0
-0.741816,0.570238,c0
-0.894439,0.925555,c0
2.508721,1.549428,c0
-1.849058,1.134951,c0
2.476934,-1.649451,c0
-5.199959,0.338794,c0
2.342702,1.514573,c0
-2.325622,-0.137309,c0
1.120679,-0.483727,c0
2.269491,0.747585,c0
2.148446,1.948287,c0
2.475855,1.228281,c0
-6.847117,-0.627061,c0
3.647853,-0.90971,c0
-0.884689,1.525965,c0
2.437429,0.681648,c0
-1.490135,-0.865959,c0
4.630827,-0.202613,c0
2.361635,0.220373,c0
0.230803,-0.610058,c0
-3.486942,0.741247,c0
-0.724644,0.226021,c0
-0.393368,0.914265,c0
5.362826,-0.53282,c0
1.449872,-0.075313,c0
-1.32167,-0.010127,c0
-5.487961,0.848469,c0
2.636986,-0.114742,c0
2.463338,-0.168955,c0
3.906241,0.73312,c0
5.802352,-0.782341,c0
-0.278757,-1.058462,c0
-5.595924,-0.933144,c0
2.62877,1.122718,c0
0.366616,1.332748,c0
7.028006,-3.052676,c0
1.157959,-0.052661,c0
11.462679,-0.16381,c0
0.863574,-0.849543,c0
1.817359,1.022329,c0
6.18587,2.856446,c0
8.851216,-1.236967,c0
-1.704763,-1.003139,c0
12.80093,0.358101,c0
1.776721,-1.630955,c0
3.179449,0.238579,c0
4.693468,-0.607237,c0
-2.10541,-1.923622,c0
2.255096,-0.98628,c0
0.996488,-0.635803,c0
7.878166,0.633352,c0
1.240709,0.284715,c0
2.557061,-1.51494,c0
7.391657,1.614661,c0
3.6058,-0.316158,c0
3.451107,-1.015487,c0
6.96676,0.291772,c0
-1.743865,-0.140365,c0
10.855112,-0.747535,c0
-0.703997,1.112347,c0
-4.237684,0.149265,c0
8.939493,0.084932,c0
3.95227,-0.886745,c0
1.909778,-0.576137,c0
0.585088,1.210285,c0
1.553903,1.102622,c0
3.3878,-0.827234,c0
9.868114,-1.049645,c0
-0.842627,-0.353365,c0
-5.232088,0.766632,c0
2.889668,-0.970906,c0
4.70929,-1.024019,c0
5.303634,1.050763,c0
7.198358,2.001735,c0
-3.470843,0.593141,c0
5.038051,-1.423101,c0
-7.278891,0.913981,c0
2.475688,0.835076,c0
8.279059,0.257069,c0
8.236511,-0.739986,c0
0.543434,2.056988,c0
6.827406,0.843868,c0
0.47923,-0.228711,c0
0.223381,-0.146316,c0
6.227454,-1.232697,c0
-2.756389,-0.277969,c0
-3.508179,-0.261779,c0
5.241735,1.392644,c0
9.338746,0.589276,c0
0.389493,-0.530832,c0
3.734376,-1.212771,c0
-6.946566,0.927404,c0
4.361098,0.26041,c0
0.506181,-1.280108,c0
1.810058,-1.78388,c0
-1.609395,-1.297675,c0
-0.920786,-0.510659,c0
5.656674,0.412133,c0
2.037735,-0.727165,c0
8.48724,-0.195617,c0
-2.615158,-0.126953,c0
-2.357878,0.338825,c0
6.604797,-0.590794,c0
7.766352,1.604094,c0
3.252305,-1.397261,c0
-0.765263,-0.045293,c0
5.556369,1.167416,c0
13.009226,0.593501,c0
6.947521,-0.077293,c0
-0.939482,-0.328651,c0
1.024564,0.093544,c0
-0.234207,1.055642,c0
1.506634,-0.837758,c0
5.292924,0.483747,c0
-1.789924,-0.290732,c0
2.693518,-0.106187,c0
-1.708582,-0.587421,c0
3.942418,1.627684,c0
-1.710087,-0.574444,c0
-0.758226,1.338643,c0
-7.4869,1.287353,c0
8.0484,2.01519,c0
3.5553,1.758275,c0
1.864154,-0.216827,c0
4.604244,-0.104619,c0
8.312352,-0.844758,c0
7.04506,0.863789,c0
2.078151,0.190588,c0
0.860201,0.332899,c0
0.102149,-0.537109,c0
8.5194,0.014652,c0
-1.732053,1.142478,c0
-0.792996,1.971898,c0
1.969924,0.226653,c0
0.119723,-1.03086,c0
5.136859,-0.326227,c0
7.432305,-1.013617,c0
-2.180278,0.307423,c0
2.472513,-1.473631,c0
-1.274211,1.733427,c0
2.685263,0.449848,c0
1.232342,1.908516,c0
1.592504,-0.159842,c0
-2.070782,-0.806649,c0
2.536042,1.078461,c0
6.734791,-0.903465,c0
3.511249,0.41091,c0
5.697202,-0.003337,c0
1.128652,0.146264,c0
-0.384303,-0.275735,c0
-0.500205,-0.036399,c0
2.228558,-0.971325,c0
-3.572294,-0.646142,c0
-1.772002,0.255848,c0
-4.406758,-1.405741,c0
-6.16149,-0.747633,c0
3.643492,-0.056611,c0
4.188617,0.417193,c0
-0.449281,-1.442072,c0
5.760179,-0.081883,c0
8.922555,-0.601582,c0
-2.005808,-1.626923,c0
2.845164,-0.375923,c0
1.720824,1.983139,c0
1.681633,-0.656055,c0
1.455971,-1.316677,c0
5.994615,-0.812977,c0
-1.198949,-1.200196,c0
-1.247233,-0.334944,c0
-0.627831,1.480682,c0
11.030145,2.671687,c0
-0.620693,0.166622,c0
2.967776,-0.089222,c0
-0.926986,1.814824,c0
-2.203637,-1.044255,c0
-6.069834,-0.740426,c0
1.812007,1.066254,c0
1.136845,0.170989,c0
9.250029,-1.106082,c0
3.534262,0.718726,c0
1.747489,0.4629,c0
-0.93238,-1.630858,c0
-0.768013,0.809035,c0
-4.726505,0.499281,c0
2.714529,2.268786,c0
-0.470603,-2.096502,c0
3.082388,-2.141843,c0
1.812631,0.260524,c0
5.921124,1.879023,c0
7.332035,-0.522098,c0
1.30126,-0.180787,c0
4.140285,-3.333599,c0
-3.676533,1.395806,c0
2.473773,2.030816,c0
4.408179,0.943345,c0
2.999716,2.724359,c0
5.71518,-1.107778,c0
2.521829,0.690705,c0
7.89057,0.028166,c0
-6.856841,-0.620876,c0
4.292959,0.935424,c0
8.328142,-0.937376,c0
1.472788,-0.589012,c0
8.40211,1.490612,c0
2.934575,0.135689,c0
-1.042248,0.236453,c0
-1.401807,0.84835,c0
3.383985,0.196125,c0
-0.324738,0.244745,c0
-5.544559,0.466072,c0
0.075665,-0.609182,c0
6.002876,1.812541,c0
-0.919015,0.209666,c0
-1.021364,-0.490824,c0
-7.188347,0.433184,c0
-2.007214,0.476304,c0
1.380335,1.187139,c0
-0.87393,0.022924,c0
3.37296,0.51972,c0
2.381533,0.252523,c0
-1.750912,-1.128031,c0
2.147778,1.096134,c0
-6.740496,1.434019,c0
0.759999,0.005249,c0
-1.079109,1.861801,c0
-11.327431,-1.771473,c0
4.292616,-1.645233,c0
7.039277,0.259958,c0
-1.821116,-0.474696,c0
1.35943,1.00398,c0
-2.187255,0.103472,c0
0.218863,-0.710958,c0
0.213761,0.284058,c0
-2.074316,-0.097354,c0
0.973402,-0.465947,c0
2.415618,-0.070284,c0
4.171716,-1.394778,c0
4.760347,0.113077,c0
3.974322,-0.266896,c0
0.547154,-1.47118,c0
5.117529,0.780299,c0
7.31063,-0.110236,c0
3.11334,-1.82904,c0
-1.372495,0.10285,c0
8.127368,-1.485286,c0
0.781633,0.704588,c0
5.575271,1.432123,c0
-1.592472,0.015258,c0
6.928311,-0.081872,c0
-2.860693,0.959137,c0
1.063944,2.926946,c0
-2.904432,0.387843,c0
0.861567,0.667707,c0
8.427213,-0.177766,c0
1.677656,0.57048,c0
7.368935,-1.312598,c0
5.432644,1.236986,c0
0.337517,0.557748,c0
2.028412,-0.576155,c0
1.359378,1.172179,c0
-1.249028,-0.508195,c0
3.388515,-1.533951,c0
-2.202712,0.935241,c0
1.629763,-0.342289,c0
0.303051,0.782188,c0
0.448321,-0.616518,c0
8.813597,-0.279073,c0
-2.352785,-1.804327,c0
12.13457,0.228893,c0
6.317931,-0.975864,c0
5.133448,-0.735903,c0
-2.552419,0.86798,c0
2.014065,0.574183,c0
0.495032,-1.502193,c0
5.244351,0.052626,c0
2.632378,-1.887691,c0
4.335871,0.078866,c0
4.196238,0.705365,c0
-0.516563,-0.09804,c0
7.588834,-0.171703,c0
3.057466,-0.197259,c0
-1.529831,1.509344,c0
4.426873,-0.050051,c0
2.565998,-0.451677,c0
1.774121,0.208386,c0
1.78681,-2.660957,c0
-0.798855,1.443393,c0
4.934335,-1.188628,c0
0.665303,0.453799,c0
1.88858,0.1636,c0
6.285902,1.100495,c0
4.735829,1.928024,c0
1.803661,0.949369,c0
6.100532,-0.208928,c0
2.1916,-0.633159,c0
1.649345,0.941992,c0
-0.088852,-0.621978,c0
3.826844,-0.385929,c0
1.343279,0.097945,c0
-3.642279,-0.138305,c0
5.50301,0.768299,c0
-1.074856,1.900631,c0
2.188974,1.012235,c0
2.379349,-0.347759,c0
2.032359,-0.915354,c0
7.642655,-0.247931,c0
1.067083,-0.707483,c0
-2.32861,0.037336,c0
0.781662,-0.942507,c0
8.856661,1.181226,c0
-4.251011,0.103236,c0
1.074028,-0.37527,c0
5.512853,-1.149348,c0
1.155121,0.612632,c0
6.065588,0.912459,c0
-2.698061,0.172387,c0
8.213857,-0.093349,c0
2.647747,2.006066,c0
6.184325,0.971777,c0
1.099022,1.434568,c0
1.232345,-1.482808,c0
5.098346,-0.012707,c0
-0.224858,1.193231,c0
5.066769,-0.486865,c0
1.914394,0.794916,c0
9.011228,-0.573977,c0
2.375401,1.103573,c0
4.068515,-0.611464,c0
-0.105147,0.301235,c0
-2.790113,-0.434462,c0
-0.293121,-0.054333,c0
3.467183,0.789805,c0
1.51611,0.329731,c0
-4.086743,0.557359,c0
6.115976,0.355394,c0
4.209761,0.679221,c0
-1.247579,0.994349,c0
-0.449531,-0.428725,c0
2.43548,1.788629,c0
5.480226,2.95676,c0
1.953535,0.673179,c0
1.071853,-1.05891,c0
-0.519643,2.761781,c0
5.989179,0.871343,c0
4.861509,-0.662772,c0
7.950254,0.594988,c0
0.20238,0.134808,c0
2.573921,-0.964043,c0
10.078694,-0.805808,c0
-1.639773,1.887688,c0
-0.525861,-0.796271,c0
-5.158785,0.572893,c0
1.887234,-0.619054,c0
0.130106,0.523924,c0
5.172078,-0.949506,c0
7.05503,-0.925116,c0
-2.55953,-0.198587,c0
-6.986871,1.330025,c0
2.357623,1.339464,c0
8.668216,1.528615,c0
8.106793,0.432611,c0
2.979565,0.693808,c0
2.972978,-1.419264,c0
5.737137,1.088458,c0
2.982891,-0.554595,c0
5.762256,2.938655,c0
-0.599175,-0.028197,c0
3.971201,0.957214,c0
11.892218,-0.110697,c0
2.681013,-0.847398,c0
1.298458,0.267834,c0
7.230186,-0.286581,c0
1.434151,-0.563421,c0
9.165376,-0.109547,c0
3.82083,-0.079076,c0
1.979199,2.720918,c0
-4.568814,1.452201,c0
0.681761,0.019737,c0
-4.133176,-0.613754,c0
8.823289,-1.08754,c0
7.417279,-0.068777,c0
4.495002,0.401749,c0
-4.26875,-0.007856,c0
1.488706,-2.643365,c0
5.335621,0.016878,c0
4.437252,-2.084732,c0
4.767798,0.512623,c0
1.801616,-0.522221,c0
5.237086,0.219401,c0
1.46888,-1.379706,c0
-4.665574,0.224266,c0
-3.60413,-1.386235,c0
-1.356356,-0.937418,c0
5.152356,-0.252649,c0
2.804499,-0.593321,c0
-1.753866,-0.527739,c0
-1.169226,-0.259097,c0
-3.362938,-0.430714,c0
-0.479626,-0.825939,c0
-0.768524,0.16383,c0
-6.549889,-2.485015,c0
0.009455,0.92186,c0
-0.130949,-0.20338,c0
1.130594,-0.09029,c0
3.437085,0.925263,c0
8.264302,0.384722,c0
6.267656,-1.681028,c0
0.647813,0.975152,c0
6.011162,-0.49092,c0
-3.96112,-0.192554,c0
-2.180724,0.281748,c0
-5.125021,-0.274398,c0
-3.846706,-0.016443,c0
5.224579,-1.172362,c0
1.876694,-1.579038,c0
6.162427,0.183727,c0
-1.467093,0.366912,c0
3.542273,0.416703,c0
1.675728,1.078525,c0
-0.061101,-1.774488,c0
4.841597,0.800392,c0
3.596831,-1.289366,c0
-5.940439,-1.188524,c0
4.915484,0.772327,c0
0.751927,0.300528,c0
3.451005,0.310136,c0
4.727222,-2.169653,c0
-1.624034,1.070427,c0
7.160165,-1.332299,c0
-2.253714,-0.545714,c0
5.69877,1.269191,c0
1.152869,0.492954,c0
1.237435,0.052113,c0
5.176468,-0.326312,c0
-3.221042,-0.197554,c0
-3.897987,0.559878,c0
4.352607,0.578603,c0
-0.680127,0.381752,c0
-0.170477,0.023532,c0
2.913204,-0.709956,c0
9.041472,1.413215,c0
-7.550052,1.193435,c0
3.644283,-0.711725,c0
7.317914,0.398236,c0
-2.799074,-1.796951,c0
7.87284,-0.61702,c0
5.501239,0.203805,c0
4.670781,-1.66767,c0
9.0094,0.311117,c0
-0.607047,0.068675,c0
0.172823,1.379863,c0
6.719132,1.336419,c0
-3.068745,0.479552,c0
-3.920277,-0.144124,c0
0.349636,0.924632,c0
4.85189,-1.16795,c0
0.776541,-0.723729,c0
4.950085,-1.441823,c0
-3.631181,1.168082,c0
6.899575,0.603751,c0
12.290126,1.240966,c0
-2.688335,-0.06892,c0
1.735447,-0.584372,c0
2.185275,1.883909,c0
9.380917,1.344309,c0
-4.111499,-0.604778,c0
7.021702,1.943855,c0
-2.062309,-0.962738,c0
2.348229,-0.516939,c0
0.895477,1.979154,c0
5.126864,-0.32239,c0
0.148551,-0.136059,c0
9.979643,-0.313476,c0
3.532119,-1.246587,c0
-4.86172,-0.411662,c0
1.777615,-0.225323,c0
-1.434474,1.337145,c0
2.229336,2.362703,c0
5.886249,-0.316765,c0
2.038068,-0.264076,c0
5.586354,-0.184705,c0
0.315463,1.835053,c0
0.698975,1.441825,c0
1.126328,0.1085,c0
4.088937,1.416924,c0
0.638829,0.872613,c0
0.476508,0.072042,c0
-1.498047,0.080894,c0
-1.353768,0.408669,c0
-0.23791,0.094381,c0
3.50863,0.764676,c0
6.870383,-0.317476,c0
3.221307,-0.597498,c0
3.517548,-0.47099,c0
-0.196104,0.672269,c0
11.145209,0.743468,c0
3.10672,-1.120045,c0
7.870363,0.4408,c0
-4.558118,-0.088739,c0
-5.440176,0.107655,c0
6.861617,-0.686936,c0
0.453195,0.625961,c0
3.831613,-0.039082,c0
-0.956091,0.296103,c0
6.026119,-0.178894,c0
2.814152,-1.796328,c0
0.927646,0.29196,c0
3.340663,-0.045831,c0
3.307293,-0.415901,c0
0.432711,-1.270949,c0
8.747687,-1.275951,c0
-1.027757,-0.973014,c0
5.323664,-1.108569,c0
1.980681,-0.447159,c0
8.54205,-0.558316,c0
3.888511,0.129517,c0
8.108966,1.506913,c0
-3.720352,0.52128,c0
5.667026,-0.407924,c0
4.041721,0.674211,c0
5.439077,-0.16655,c0
1.172444,-2.160377,c0
3.971959,-0.925454,c0
5.30808,-0.034519,c0
2.28047,-0.121529,c0
1.517593,0.567159,c0
-4.657347,-0.359515,c0
1.967714,-0.713005,c0
2.32356,-0.849227,c0
10.667342,1.428907,c0
1.775574,1.350326,c0
4.553047,-0.445952,c0
3.542533,-0.263527,c0
3.382282,-0.682228,c0
2.333673,0.167076,c0
-3.476014,1.335212,c0
1.959805,-0.326341,c0
2.606183,0.567017,c0
-0.544407,0.224965,c0
5.02546,0.49978,c0
8.652263,0.785083,c0
4.203932,0.476838,c0
8.468587,0.930973,c0
6.907469,-0.340129,c0
2.145561,-0.451525,c0
3.503244,-0.461398,c0
7.602768,-0.362769,c0
-4.459051,-1.020253,c0
5.835767,0.166797,c0
1.229879,-0.918918,c0
1.744063,1.121516,c0
9.383916,0.700012,c0
-6.773142,0.963437,c0
-3.410163,-0.604113,c0
2.475395,1.027001,c0
2.084335,0.205216,c0
1.21268,-0.939216,c0
10.61767,1.015803,c0
1.467255,0.602563,c0
0.3266,0.956254,c0
3.26866,0.018853,c0
3.441266,0.636543,c0
7.924557,-0.397959,c0
3.147786,1.664549,c0
2.916759,0.237725,c0
4.447754,-0.741748,c0
-0.653187,-1.985204,c0
2.020692,0.77532,c0
-3.274355,1.0731,c0
0.29873,-0.788744,c0
1.127504,1.318726,c0
-0.30606,-1.775687,c0
2.819374,0.72725,c0
-3.622378,0.686619,c0
1.226921,-0.679907,c0
-7.266,0.489437,c0
8.957832,-0.946354,c0
1.815117,0.571335,c0
-4.658821,-1.127797,c0
2.76908,0.221523,c0
2.006037,-1.378501,c0
