@relation D02_k03_N60000-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P50.0

@attribute X0 numeric
@attribute X1 numeric
@attribute class {c0,c1,c2}

@data
-0.017566,-0.862075,c0
23.833281,0.413771,c2
4.698312,1.307136,c0
5.398657,-0.519924,c0
-1.757574,-2.321168,c0
10.723749,2.472459,c1
9.015077,4.665156,c1
10.059488,-0.046905,c1
23.074355,1.994994,c2
9.618933,-1.247637,c1
9.404845,-0.63512,c1
0.923487,-0.359857,c0
-1.7562,0.750549,c0
5.98101,-0.112635,c0
1.3979,-1.276661,c0
16.556506,-0.216726,c2
9.672378,0.88827,c1
-0.414314,-1.055071,c0
17.134792,0.73469,c2
10.553928,0.597419,c1
15.124458,-1.505564,c2
-4.314139,1.597801,c0
10.919697,2.300048,c1
8.75231,-3.099056,c1
14.561442,-0.95682,c2
11.387227,5.336556,c1
10.717143,-2.280452,c1
4.446833,-0.298936,c0
-2.860213,0.219165,c0
10.810673,1.864942,c1
12.203143,-1.609589,c2
8.207928,3.483452,c1
-2.623993,-1.376535,c0
-2.042525,-1.137505,c0
14.721633,0.933154,c2
1.613731,-0.71108,c0
9.45709,1.157096,c1
9.068924,2.979673,c1
2.00297,0.089576,c0
10.203326,-3.479596,c1
4.446047,-0.099608,c0
8.461093,0.533295,c0
20.050949,-1.19713,c2
22.400054,1.18349,c2
9.413862,3.554052,c1
4.16374,-0.175009,c0
9.763699,2.855874,c1
25.550995,0.353958,c2
1.115494,0.064395,c0
-1.545191,0.069323,c0
24.184234,2.345363,c2
8.731286,-7.605695,c1
9.893566,9.262029,c1
15.425807,-1.10372,c2
1.722568,1.12175,c0
9.35792,1.358156,c1
23.126067,-2.596974,c2
8.973273,-4.750214,c1
8.538547,-0.71676,c0
22.220711,-0.691066,c2
8.790256,2.814306,c1
9.666115,0.907919,c1
0.54332,1.471123,c0
-1.013703,0.717949,c0
20.629676,0.01647,c2
6.741222,0.622547,c0
1.379205,-0.373246,c0
19.377995,0.447898,c2
2.269491,0.747585,c0
9.858033,-0.738846,c1
15.034289,0.457081,c2
17.782378,-0.022251,c2
14.861569,1.096374,c2
9.917674,-0.217597,c0
11.470046,0.619156,c2
10.444028,-3.287313,c1
14.588623,1.236131,c2
16.39948,0.908101,c2
2.70185,-0.50532,c0
21.377038,1.873161,c2
7.220975,-2.965054,c0
9.00668,-0.955446,c1
17.307434,-0.221151,c2
3.17567,-1.647198,c0
2.41976,-0.600056,c0
27.371029,-0.107236,c2
15.149901,0.090458,c2
10.558034,7.32072,c1
9.420009,0.406486,c1
20.905816,-0.58824,c2
11.349656,-0.136936,c1
9.568713,1.947879,c1
19.068643,-0.875968,c2
9.875847,4.633024,c1
10.760975,2.014479,c1
8.956821,2.775902,c1
15.643534,0.113494,c2
18.482717,-0.201387,c2
2.119013,0.351881,c0
5.249346,-0.621338,c0
0.481308,-0.537146,c0
21.285524,0.135549,c2
8.565726,-2.619442,c1
13.350999,0.421446,c2
11.024503,4.511957,c1
12.313188,1.026355,c1
14.424259,0.730688,c2
16.183285,1.299161,c2
12.141344,1.686093,c1
-4.865914,-0.412257,c0
9.915941,-0.722341,c1
24.750824,-1.396656,c2
6.885084,-0.525875,c0
19.90683,-0.517543,c2
17.800274,0.04081,c2
4.311321,-0.173088,c0
11.688514,-0.966909,c1
8.606059,0.754316,c0
-5.339244,-0.188071,c0
3.99544,-0.971566,c0
10.002411,-3.154112,c1
22.086759,0.989734,c2
8.947546,1.454489,c1
9.948004,1.237248,c1
18.854975,1.213904,c2
1.40773,1.104741,c0
1.862613,-0.345112,c0
20.079448,0.965881,c2
12.211474,-0.839697,c2
11.379724,-0.286882,c2
16.949933,0.154674,c2
19.174526,-2.206978,c2
15.290494,0.181085,c2
9.284839,1.434031,c1
14.46651,-0.032418,c2
-1.837946,-0.315938,c0
9.650338,-0.009471,c1
8.593823,-2.014561,c1
12.718714,0.112081,c2
8.160653,1.768285,c1
10.919061,-0.368063,c1
10.627743,11.58598,c1
15.69052,1.040647,c2
14.650427,0.042194,c2
-2.09937,0.866289,c0
8.912883,-6.917887,c1
17.639496,1.255372,c2
17.286889,-0.264537,c2
6.392619,0.409526,c0
10.272616,-2.226165,c1
10.007862,1.634613,c1
19.70084,0.655608,c2
8.189753,-0.54166,c0
13.264741,-1.436583,c2
18.21224,0.205802,c2
22.482421,-0.312968,c2
18.401235,-0.257939,c2
3.975837,1.056377,c0
8.851465,5.043305,c1
9.381691,-1.269216,c1
7.889088,-0.63727,c1
10.283978,4.253419,c1
21.232875,-0.212629,c2
14.905986,0.170586,c2
17.550223,1.792013,c2
-1.1098,-0.013952,c0
9.710172,0.4687,c1
11.323037,-4.232448,c1
7.60904,1.057858,c0
-4.643134,-1.136363,c0
21.561871,1.01536,c2
9.851117,6.913723,c1
10.612934,0.538618,c1
18.822085,1.032852,c2
5.198151,-0.114655,c0
2.711297,-0.380843,c0
9.115306,1.099203,c1
10.555889,0.164533,c1
16.383004,0.16518,c2
-0.30606,-1.775687,c0
21.493274,0.007595,c2
18.645265,1.410824,c2
10.326977,1.20329,c1
9.64824,-3.197006,c1
8.971099,-5.615968,c1
16.984802,0.813938,c2
14.348565,-1.708852,c2
10.838917,0.6095,c0
6.066283,0.657048,c0
-5.266639,0.621691,c0
9.819085,-2.091171,c1
25.495967,-0.810661,c2
24.068152,0.079317,c2
17.309172,-1.260879,c2
9.515497,-2.217478,c1
14.140623,-0.45213,c2
4.5336,-0.589319,c0
14.677614,-0.160086,c2
21.223692,1.678613,c2
11.008777,-0.665362,c1
0.220389,-1.134245,c0
20.258589,1.361114,c2
11.538847,-2.687678,c1
8.637799,-0.66509,c1
15.337385,2.164665,c2
8.537184,8.77929,c1
18.859976,1.809014,c2
6.110553,0.423523,c0
8.644936,7.694804,c1
16.268553,-0.926567,c2
17.35071,0.648566,c2
3.37467,-0.73535,c0
21.963745,1.188414,c2
11.640824,5.733401,c1
8.524686,-0.740436,c1
10.874152,-1.075052,c1
19.733799,0.296232,c2
9.599654,2.533595,c1
20.540918,0.413223,c2
2.324797,1.063721,c0
10.065742,-5.315847,c1
5.291581,-2.551497,c0
5.645294,0.141472,c0
10.240758,-0.07898,c1
14.001496,0.016701,c2
18.124072,-0.40385,c2
11.496204,0.492499,c1
13.835656,-0.356476,c2
21.113717,-2.045026,c2
18.018846,1.725156,c2
1.5868,0.327928,c0
10.348189,-1.7761,c1
9.58046,0.221099,c1
10.522294,-0.551167,c1
12.481874,-1.51575,c2
18.084527,1.131683,c2
17.509893,1.712904,c2
-2.202712,0.935241,c0
10.798072,-0.665755,c1
9.690721,-2.000709,c1
10.795261,-2.808575,c1
22.3439,1.88379,c2
-3.431272,0.357386,c0
9.440827,0.8714,c1
19.545961,1.604,c2
1.219154,0.480208,c0
21.637926,0.990155,c2
9.614359,2.923078,c1
5.793734,0.309746,c0
22.414915,0.57372,c2
8.555988,-2.521038,c1
20.378539,-0.512773,c2
11.493195,-0.152344,c0
1.943267,-0.425143,c0
17.773829,-0.489145,c2
24.231544,0.53861,c2
8.992149,5.35334,c1
11.221082,-4.72533,c1
9.188333,-2.630023,c1
15.30318,0.061332,c2
3.656842,-1.1524,c0
2.543842,0.652474,c0
3.941669,-1.747018,c0
11.718891,1.448198,c1
3.535214,-0.752982,c0
9.806233,1.683659,c1
9.875496,-5.026907,c1
10.86628,-0.709362,c1
9.129541,-2.645184,c1
1.802116,-1.377974,c0
9.73183,3.221004,c1
9.583835,1.618337,c1
10.772711,-7.966146,c1
9.573274,-1.370077,c1
22.761894,0.646892,c2
14.12854,-0.967304,c0
20.750774,-0.242301,c2
10.965018,3.185903,c1
10.935713,0.507561,c2
10.141652,-1.918896,c1
8.866934,-3.202893,c1
16.807038,-0.689905,c2
3.74719,-0.771997,c0
3.974322,-0.266896,c0
-0.897881,0.176241,c0
21.39126,0.603504,c2
13.628625,1.818014,c2
12.088559,0.418854,c0
10.047056,-0.944871,c1
8.0888,-1.305564,c0
4.673671,1.415765,c0
9.206304,-6.801925,c1
15.088311,0.46691,c2
0.443418,-0.588525,c0
-2.372835,0.762969,c0
-3.609063,0.382426,c0
-2.075446,0.622536,c0
10.477882,-2.401528,c1
9.282679,-3.522383,c1
16.227331,2.078965,c2
22.191193,0.076831,c2
-0.122931,-1.075743,c0
15.106611,-1.447127,c2
6.759076,0.599984,c0
2.802352,-0.073734,c0
2.936831,0.924491,c0
9.975492,-0.498074,c1
9.829221,-4.042525,c1
-0.320464,-1.106777,c0
10.640035,4.753724,c1
9.40057,1.73047,c1
8.464027,-0.192153,c0
2.744018,0.311098,c0
1.567934,2.883987,c0
-7.4869,1.287353,c0
2.557061,-1.51494,c0
8.8182,-0.19562,c1
8.232131,-0.622132,c2
8.314654,3.753952,c1
9.79052,-1.981651,c1
19.651802,-0.766318,c2
10.490423,4.733959,c1
19.748538,0.306564,c2
13.005013,-0.934753,c2
18.979859,-0.231661,c2
8.234424,-1.815129,c2
21.045736,0.40605,c2
9.588484,-3.580704,c1
14.500502,1.383972,c2
21.074529,1.491199,c2
-1.532613,-0.638197,c0
6.282861,-1.01475,c0
18.377161,-1.307987,c2
22.06477,-0.232534,c2
9.962906,-2.980856,c1
8.705226,0.846553,c1
16.750055,-0.075191,c2
7.980255,-5.792665,c1
10.878366,-3.290773,c1
8.467671,9.169842,c1
20.063881,-0.497361,c2
19.58337,-0.583839,c2
0.466047,3.040014,c0
-1.551693,0.03116,c0
13.644231,0.711312,c2
9.808292,0.898503,c1
2.502709,-0.497459,c0
15.792686,0.496332,c2
18.748773,1.041216,c2
-1.92992,-1.75934,c0
10.326298,-6.156948,c1
15.696692,0.702356,c2
8.61465,-1.202946,c1
13.343393,-1.542656,c2
17.04336,-0.157365,c2
15.034959,-0.255037,c2
10.139615,7.310536,c1
-6.344276,-1.340449,c0
2.748345,0.13867,c0
8.693338,0.665708,c0
8.755227,0.648296,c1
9.622629,-2.87134,c1
10.068899,-2.860424,c1
17.271474,0.37278,c2
15.20311,0.256378,c2
23.769661,1.251847,c2
20.637448,1.321212,c2
1.039117,0.846307,c0
4.43434,2.03703,c0
13.815244,-0.690335,c2
11.940279,3.112309,c1
5.908972,0.265987,c0
11.573073,2.657373,c1
2.653515,0.923676,c0
10.64746,-2.286317,c1
10.729093,3.150451,c1
11.857282,-2.939976,c1
8.769305,-3.310906,c1
9.949413,4.397829,c1
7.884596,1.060436,c0
5.5927,0.939251,c0
1.87056,0.550255,c0
0.244473,0.766748,c0
11.435604,2.504614,c1
-0.299273,0.197932,c0
1.774121,0.208386,c0
7.909059,1.443907,c0
21.593852,1.345813,c2
10.775555,-2.922297,c1
20.131291,0.530316,c2
9.348115,-3.187959,c1
16.824745,-0.792815,c2
23.891028,-1.219888,c2
18.91914,1.866065,c2
3.490907,-1.45441,c0
16.330052,-0.719983,c2
-1.73456,0.617785,c0
23.549121,-1.298529,c2
9.82396,4.3161,c1
18.624752,1.812448,c2
18.52759,0.951014,c2
2.636476,-0.719037,c0
16.047898,1.990738,c2
9.075148,-0.530449,c1
-2.6279,-0.739615,c0
9.448715,0.952622,c1
0.024975,-0.180355,c0
16.663684,1.75579,c2
16.895154,0.934107,c2
0.448695,0.238612,c0
9.710427,1.096292,c1
16.97454,-0.662457,c2
6.01746,-0.591769,c2
23.232812,-0.811055,c2
8.709168,-6.126347,c1
19.52205,-0.929134,c2
20.553108,-0.198513,c2
10.283299,1.572163,c1
19.832408,-1.139671,c2
-2.270983,-0.361524,c0
17.952803,-1.658039,c2
11.602569,0.666085,c2
15.207837,0.911646,c2
1.547381,0.463174,c0
17.008685,-1.205164,c2
2.179262,1.709387,c0
9.701498,-4.513267,c1
16.757718,0.022012,c2
-4.568808,0.64725,c0
16.774226,0.493598,c2
2.825853,0.508783,c0
8.331857,-0.470369,c1
7.710065,-0.863119,c0
15.355671,-0.329797,c2
18.688499,0.546704,c2
0.994171,1.688256,c0
19.801508,0.087864,c2
5.903033,-1.011609,c0
20.334632,0.271796,c2
8.594453,0.542671,c1
18.259929,-0.372278,c2
17.227905,-0.268735,c2
9.23069,2.01158,c1
15.516642,1.58853,c2
21.647612,-2.13863,c2
-0.345316,1.061042,c0
8.507443,2.744205,c1
2.461038,-0.012187,c0
24.183626,-0.59113,c2
2.379349,-0.347759,c0
16.17862,0.271789,c2
10.45912,3.031222,c1
10.139097,8.536165,c1
10.688803,-0.897601,c1
10.259696,-0.091183,c1
-3.755034,-0.080854,c0
-5.514661,0.224302,c0
9.478805,0.480831,c1
19.315275,-0.544896,c2
3.633841,-0.925267,c0
0.755456,-0.839717,c0
10.783323,0.002856,c0
12.48428,-1.254483,c1
10.555721,-5.348051,c1
10.747256,-1.783646,c1
10.988828,2.761443,c1
10.662354,0.661998,c1
16.478685,-0.018549,c2
-1.478498,-1.005876,c0
10.463262,2.270731,c1
15.302894,-1.025496,c2
-4.26875,-0.007856,c0
11.142614,-4.665306,c1
9.749393,-0.325042,c1
12.339974,-3.111845,c1
17.376048,-2.254687,c2
10.136534,3.480139,c1
1.029527,-0.500556,c0
9.750783,3.730844,c1
3.335434,2.28563,c0
2.950681,0.857126,c0
9.487468,-4.910625,c1
10.734875,0.505677,c2
11.641762,0.418248,c0
-1.403276,0.295028,c0
9.642024,-1.277176,c1
19.540605,1.620104,c2
23.711799,-0.13921,c2
6.93355,0.105819,c0
19.473257,-1.384197,c2
9.291971,4.523119,c1
9.927992,1.1248,c1
10.389133,-3.321195,c1
11.03499,-1.300117,c1
9.101057,-2.976373,c0
8.962673,-4.783755,c1
9.294035,-6.09036,c1
22.973852,0.586412,c2
-2.034189,-0.268372,c0
9.372837,-1.247939,c1
10.752427,-8.624774,c1
21.224725,0.202413,c2
10.816841,-4.744755,c1
20.763325,1.738995,c2
8.90898,0.041182,c2
9.691459,-4.587163,c1
15.850077,-0.861985,c2
25.513975,0.703039,c2
17.194526,-0.328245,c2
9.930364,5.233889,c1
7.968256,0.470557,c0
14.718229,-0.240422,c2
12.15598,-3.829453,c1
9.021768,5.178196,c1
1.358049,-0.626744,c0
3.480939,0.091128,c0
19.497387,0.627039,c2
2.055929,0.789737,c0
4.223212,-0.802755,c0
11.046758,8.203503,c1
10.406401,-4.203248,c1
10.610106,1.862782,c1
12.724057,1.707893,c2
8.333584,-0.779158,c0
0.338343,-1.014362,c0
2.581284,-1.142614,c0
25.872929,-0.82756,c2
3.335915,-1.391176,c0
8.717672,-6.175372,c1
17.972175,-0.833521,c2
21.571512,0.37694,c2
22.033196,1.06315,c2
14.442732,-0.965902,c2
0.968213,1.147229,c0
8.839968,6.01105,c1
9.293315,-1.527855,c1
10.497821,3.659022,c1
20.865963,0.719144,c2
-5.869741,-1.884109,c0
-1.562455,-0.573295,c0
9.893175,-6.154247,c1
8.510479,-0.957318,c1
11.609345,-1.203795,c2
17.605684,1.812158,c2
8.946977,0.012882,c1
10.498746,5.028667,c1
1.673437,0.545728,c0
8.665103,-3.040054,c1
3.364451,0.721633,c0
3.2132,-0.759075,c0
5.939804,-0.744278,c0
3.486133,0.459103,c0
17.853429,-0.961951,c2
3.75294,-1.704918,c0
-1.694222,-1.357305,c0
-0.636262,-1.101973,c0
9.184983,1.671771,c1
9.825924,0.438256,c1
18.375095,-1.585227,c2
25.214404,-0.003531,c2
1.898468,-1.049757,c0
26.951893,-0.305378,c2
6.83398,0.92477,c0
9.164568,0.870739,c1
17.646291,0.08664,c2
10.574674,-4.118948,c1
2.624565,1.65693,c0
10.017015,-0.490342,c1
9.22458,-7.306122,c1
16.192403,0.242851,c2
2.940953,0.136417,c0
9.848011,-2.906077,c1
-0.257299,0.819471,c0
9.176615,0.648362,c1
6.317865,0.248058,c0
19.967148,-0.689116,c2
2.366342,-0.798783,c0
7.144672,-0.796113,c0
9.788999,4.136913,c1
15.845385,-1.091198,c2
9.480447,-9.270137,c1
10.621722,-2.531087,c1
10.426938,3.901221,c1
11.555571,5.809475,c1
10.054138,5.771696,c1
1.054193,0.363955,c0
13.421214,1.996566,c2
22.387147,0.587028,c2
-1.004213,0.26232,c0
10.585739,2.618658,c1
15.929565,0.788113,c2
15.416593,-0.61111,c2
1.156936,0.001171,c0
0.182013,-0.201848,c0
10.302046,0.501214,c2
-1.23573,-1.819203,c0
9.936313,0.127818,c2
0.380745,-0.03722,c0
-4.382407,0.929741,c0
24.345238,-0.831982,c2
-2.779665,-2.445614,c0
5.417151,0.467044,c0
9.078915,0.386328,c1
19.490217,-1.812497,c2
2.832947,0.43356,c0
20.674322,1.447672,c2
9.6652,-0.038392,c1
6.181014,0.592594,c0
22.614231,-0.37773,c2
-2.467877,1.382091,c0
-5.092741,-3.815635,c0
-0.625592,-0.769164,c0
20.475624,-1.247534,c2
10.583519,7.565271,c1
4.703749,-0.151714,c0
7.211874,0.917688,c0
14.706347,0.026491,c2
19.879841,-0.571243,c2
10.305172,-0.402584,c1
9.115155,-5.085482,c1
22.078468,-0.786628,c2
0.134161,0.451972,c0
24.726201,0.087249,c2
-0.470603,-2.096502,c0
4.729579,-0.619121,c0
19.233228,0.596683,c2
11.896871,0.319651,c2
18.971471,-0.940018,c2
19.962907,0.582074,c2
6.77868,-0.203951,c0
18.295699,1.042249,c2
15.721887,-0.546033,c2
2.877519,1.74908,c0
1.62172,0.265718,c0
19.753914,-0.507437,c2
9.500349,3.179888,c1
9.456295,0.817255,c1
16.220828,-0.914302,c2
9.866494,7.348303,c1
9.072898,0.952436,c1
11.871972,-5.619851,c1
19.775564,-0.771973,c2
7.339847,-0.508003,c0
4.750959,0.718605,c0
-3.151126,-0.276818,c0
20.935764,0.862072,c2
1.096606,0.644555,c0
21.37931,1.201018,c2
1.5458,-0.632524,c0
10.509854,-4.231149,c1
9.138629,-0.287985,c2
9.179209,-1.277576,c1
1.481812,0.895964,c0
-2.457671,2.952681,c0
9.352483,0.614304,c1
10.966043,3.315705,c1
3.534442,1.111668,c0
8.436543,3.419995,c1
16.618012,-0.19237,c2
20.314246,1.6051,c2
19.286068,2.124641,c2
10.930525,-1.740575,c1
15.597534,-2.547084,c2
9.406589,1.463177,c1
5.353666,-0.990608,c0
17.722323,-0.833663,c2
23.843027,-1.72513,c2
9.128819,-0.395784,c2
1.836664,-0.131706,c0
10.767571,-4.962468,c1
3.988222,-1.332607,c0
7.09607,-0.610715,c0
10.014642,-1.968559,c1
1.740637,2.268796,c0
24.665499,-0.768073,c2
8.573785,-1.770619,c1
21.452526,2.406346,c2
21.736304,1.1493,c2
20.631269,-0.39286,c2
10.453445,-4.048293,c1
14.055534,-0.612206,c2
0.711209,-0.737637,c0
9.719304,3.469586,c1
5.307892,1.203913,c0
9.028154,0.844031,c1
15.761381,0.717862,c2
18.404974,2.165075,c2
7.897132,0.106759,c0
9.915457,-1.087393,c0
9.158988,-0.156559,c1
5.39828,0.046343,c0
2.485034,0.228969,c0
1.46684,-1.768379,c0
8.515545,-1.105649,c1
10.101147,3.831338,c1
16.130979,-0.392639,c2
11.381344,1.59216,c1
3.987144,-0.536292,c0
9.731015,-5.525872,c1
21.671484,-0.003458,c2
0.437265,1.890462,c0
15.236543,-0.772111,c2
9.354358,6.111704,c1
14.741325,0.226132,c2
11.087654,2.879952,c1
16.387868,0.138855,c2
10.490858,1.88662,c1
10.049819,-6.273378,c1
-2.32861,0.037336,c0
10.582419,9.450838,c1
-0.812701,-0.385792,c0
25.20096,0.585953,c2
9.721316,2.009532,c1
8.424595,3.258874,c1
26.854957,-0.380933,c2
4.489131,-0.345996,c0
5.4881,0.663532,c0
7.409306,-5.564458,c1
19.668753,1.165379,c2
9.847107,0.972104,c1
6.35432,-0.136941,c0
27.98955,3.005239,c2
12.756711,0.432055,c1
10.453217,-2.253316,c1
-6.380434,1.216924,c0
14.402877,0.813634,c2
3.558113,1.148637,c0
11.408749,0.545948,c1
9.973945,6.200748,c1
15.663251,0.501384,c2
19.64864,1.467141,c2
20.098026,0.573028,c2
9.553295,1.297012,c1
25.313496,-0.811593,c2
22.851117,-0.2243,c2
13.762832,-0.353559,c2
-1.63394,-0.421303,c0
20.245918,-0.863418,c2
14.260295,-0.587738,c2
9.525011,3.895682,c1
8.30953,-0.573453,c0
8.240449,2.012439,c0
6.299487,0.642574,c0
1.629763,-0.342289,c0
11.684878,-2.939607,c1
2.410065,-0.467697,c0
22.825304,-0.259646,c2
12.390842,-0.14278,c2
-1.32167,-0.010127,c0
10.117889,0.126715,c1
10.449169,3.870992,c1
8.249002,-3.030903,c1
-0.674349,0.541569,c0
22.596887,0.051542,c2
-1.334141,2.224148,c0
4.223246,1.211265,c0
26.438692,-0.909413,c2
8.821319,-0.126834,c1
8.49072,-1.556907,c1
10.153409,0.673534,c1
9.868533,3.755407,c1
14.03795,-0.910231,c2
10.597885,1.977785,c1
10.774895,-7.885644,c1
18.44136,1.664823,c2
3.37296,0.51972,c0
20.702464,-0.439137,c2
3.963973,0.03359,c0
9.779419,-5.23508,c1
10.442525,1.800597,c1
11.375457,-2.688257,c1
11.296774,4.841497,c1
5.940041,0.003914,c0
-3.476786,-0.418795,c0
-0.018875,-0.662835,c0
10.697498,-2.450213,c1
10.894453,-3.99001,c1
9.432774,4.894248,c1
9.21704,-2.487054,c1
10.144912,-0.797528,c1
3.738724,-0.002973,c0
13.826822,0.389047,c2
-3.12638,-0.801849,c0
11.420228,-1.884632,c1
20.919311,-1.468001,c2
1.639636,0.366753,c0
8.323125,-5.650221,c1
0.096176,0.132953,c0
9.131226,-8.452419,c1
14.724166,-0.501208,c2
8.836803,-4.576655,c1
15.610109,-1.451114,c2
5.133039,0.428657,c0
10.432504,-0.647775,c2
1.640204,-0.952483,c0
16.169785,0.102377,c2
25.707333,-1.222446,c2
2.43013,0.439036,c0
11.530281,0.682729,c2
22.268914,0.503487,c2
14.393738,0.529547,c2
0.291837,-0.519456,c0
10.49231,3.97037,c1
13.041636,-1.231713,c2
0.820419,0.119104,c0
-1.638096,-1.154261,c0
9.610083,-6.23041,c1
14.631041,1.412344,c2
15.459295,-0.245775,c2
17.39747,-0.15228,c2
10.89961,-3.298848,c1
12.795196,-5.200339,c1
14.616339,0.39339,c2
8.878575,-1.774903,c1
1.670203,-1.378616,c0
18.068641,-0.799793,c2
21.535223,-0.175708,c2
10.700143,0.28355,c2
19.468273,0.32034,c2
5.887698,-0.437523,c0
9.166821,0.740242,c1
1.65582,-1.32423,c0
1.792886,-0.054065,c0
8.299649,3.729976,c1
15.380343,-1.889496,c2
18.691744,-1.227339,c2
9.277806,-10.144665,c1
22.607538,0.749069,c2
16.945321,-0.746744,c2
8.731649,-1.180543,c0
18.163517,0.257719,c2
4.674492,0.066656,c0
8.793861,-0.781719,c1
9.543014,-1.042853,c1
19.790769,1.307525,c2
9.254336,6.19845,c1
11.45207,3.83348,c1
24.098489,-0.527348,c2
-0.675286,2.2128,c0
20.911474,-1.013341,c2
-1.542144,1.123128,c0
10.014537,1.293611,c1
4.187808,1.247653,c0
-2.503195,0.173127,c0
18.627259,0.332098,c2
21.266034,-0.219363,c2
7.655123,-8.796996,c1
-5.226676,1.618471,c0
-5.661753,0.483803,c0
1.558871,-0.75465,c0
8.543906,1.532823,c0
6.8524,0.10405,c0
7.301876,0.180516,c1
2.381533,0.252523,c0
17.628215,1.238786,c2
13.573329,0.132752,c2
15.97059,-0.586899,c2
-0.765263,-0.045293,c0
13.995857,0.322972,c2
2.069528,-2.061743,c0
-0.264733,0.239696,c0
15.400954,-1.596258,c2
9.608405,7.079213,c1
11.326077,-4.406509,c1
18.760267,0.713774,c2
20.72717,1.051866,c2
4.694174,-0.445016,c0
11.08694,3.375148,c1
7.853606,1.010015,c2
1.231809,0.070313,c0
-2.145017,0.708603,c0
18.423741,-0.458554,c2
3.098599,1.198768,c0
21.945951,0.680473,c2
13.256909,2.151082,c2
20.6946,-1.772869,c2
2.515515,-1.372276,c0
16.240903,0.407206,c2
-2.04798,1.254143,c0
14.72162,-0.494938,c2
5.382605,-0.410087,c0
17.04251,0.477663,c2
14.295303,1.047176,c2
10.820256,6.634263,c1
19.548643,-0.308753,c2
20.042086,-0.032676,c2
18.815995,-0.358437,c2
-4.205797,-0.791938,c0
3.116367,0.255012,c0
10.824798,2.383418,c1
-2.496816,-1.297148,c0
9.962684,-3.48103,c1
9.213099,4.4187,c1
4.581835,-0.215188,c0
18.869075,-1.157192,c2
8.63558,0.899771,c2
9.171692,-4.419228,c1
17.568897,-1.041431,c2
3.342316,-0.592344,c0
25.473385,-0.159967,c2
18.450026,1.162137,c2
15.813663,0.627427,c2
-1.632433,2.599642,c0
15.418782,-0.706766,c2
-0.348702,1.362106,c0
12.561237,1.187147,c2
-0.623633,-0.308562,c0
4.898082,-0.056022,c0
24.089718,0.534997,c2
6.535515,0.267819,c0
9.215416,-4.253255,c1
10.70057,-4.245379,c1
-3.972207,1.807422,c0
-2.572706,0.70265,c0
10.218102,-2.571745,c1
21.04679,-0.228063,c2
5.842342,1.727074,c0
-3.719395,-0.41293,c0
11.80731,4.241883,c1
11.01491,0.7366,c0
10.011969,-5.918659,c1
-4.411745,-1.768331,c0
5.807655,0.603661,c0
6.283447,-1.484145,c0
-3.173027,0.989929,c0
21.714496,0.136756,c2
8.567229,-0.901879,c0
10.174808,2.16174,c1
1.92995,-1.275515,c0
8.128559,-2.863601,c1
25.545197,-1.422606,c2
5.765416,0.185078,c0
1.278069,1.057304,c0
-0.0257,-1.030599,c0
8.167116,2.296557,c1
6.593079,0.580969,c0
11.020791,4.239788,c1
11.13735,4.00445,c1
25.741976,-0.145576,c2
8.159416,7.388871,c1
13.919704,-0.185175,c2
12.604121,8.32963,c1
16.676183,-1.534225,c2
16.110748,-0.785033,c2
3.967175,-1.088525,c0
7.438911,1.714909,c0
-4.213351,0.323262,c0
8.731549,-0.423252,c1
19.729406,-0.627567,c2
12.040896,-1.030785,c2
13.238815,-0.263473,c2
10.203918,4.617928,c1
16.944767,0.314837,c2
9.941069,-6.492703,c1
9.086031,-2.511006,c1
-4.084861,0.111927,c0
9.09483,6.131368,c1
6.081428,-1.806999,c0
4.626777,-0.354191,c0
2.082402,-0.460313,c0
16.151484,-0.275714,c2
11.38489,-4.52361,c1
-1.368718,0.432952,c0
19.197072,-0.07353,c2
0.27882,-0.306902,c0
18.782947,-1.642436,c2
-1.413575,1.476167,c0
9.339446,-4.676654,c1
10.707052,-5.595987,c1
2.463338,-0.168955,c0
8.334465,-2.263284,c1
-1.117977,-0.253733,c0
-3.621653,-1.798106,c0
14.568575,-0.196246,c2
11.071557,3.692055,c1
11.319656,0.524456,c2
18.296774,0.263498,c2
11.64593,-9.420451,c1
4.078499,-0.497059,c0
13.903798,1.792676,c2
-5.846747,1.887381,c0
9.344011,-0.65433,c1
10.836085,-0.709889,c1
6.762526,-0.693113,c2
2.562123,-0.348068,c0
15.912918,-0.616276,c2
8.107796,2.649342,c1
19.449836,-0.342463,c2
12.225709,-0.473514,c0
-0.094824,-0.097154,c0
9.113196,3.479287,c1
9.069255,1.727542,c1
9.232677,1.514343,c1
9.38649,4.765929,c1
9.82053,-1.012085,c1
-5.925093,0.060314,c0
11.28085,-1.079844,c1
-1.299773,0.076709,c0
6.452395,-2.360199,c0
12.054642,-0.000442,c2
18.212659,0.891969,c2
10.35288,-2.970931,c1
12.587593,3.34152,c1
-1.633466,-0.374158,c0
9.866785,0.164474,c1
0.623655,1.805288,c0
11.125257,3.166709,c1
10.127888,5.947278,c1
6.881927,0.301531,c0
9.444316,-0.996738,c1
17.738384,-0.967341,c2
12.745183,-4.014591,c1
7.960212,-2.904983,c1
17.287893,-1.390689,c2
-7.073433,0.983792,c0
0.939904,-0.145364,c0
5.297585,-1.340497,c0
14.404495,-1.655927,c2
-0.546358,-1.746742,c0
9.371496,-2.648694,c1
20.418621,-0.501382,c2
