%
% Commandline
%
% weka.datagenerators.clusterers.SubspaceCluster -r D30_k02_N10000 -S 1 -a 30 -c -P 0.0 -C "-G 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30 -D 1.0,10.0,1.0,5.0,1.0,10.0,1.0,5.0,1.0,10.0,1.0,5.0,1.0,10.0,1.0,5.0,1.0,10.0,1.0,5.0,1.0,10.0,1.0,5.0,1.0,10.0,1.0,5.0,1.0,10.0,1.0,5.0,1.0,10.0,1.0,5.0,1.0,10.0,1.0,5.0,1.0,10.0,1.0,5.0,1.0,10.0,1.0,5.0,1.0,10.0,1.0,5.0,1.0,10.0,1.0,5.0,1.0,10.0,1.0,5.0 -N 5000..5000 -I" -C "-G 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30 -D 2.0,5.0,1.0,10.0,2.0,5.0,1.0,10.0,2.0,5.0,1.0,10.0,2.0,5.0,1.0,10.0,2.0,5.0,1.0,10.0,2.0,5.0,1.0,10.0,2.0,5.0,1.0,10.0,2.0,5.0,1.0,10.0,2.0,5.0,1.0,10.0,2.0,5.0,1.0,10.0,2.0,5.0,1.0,10.0,2.0,5.0,1.0,10.0,2.0,5.0,1.0,10.0,2.0,5.0,1.0,10.0,2.0,5.0,1.0,10.0 -N 5000..5000 -I"
%
%
% Prologue
%
%
% Cluster: c0   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 1.0 StdDev: 10.0
% Attribute: 1 Mean: 1.0 StdDev: 5.0
% Attribute: 2 Mean: 1.0 StdDev: 10.0
% Attribute: 3 Mean: 1.0 StdDev: 5.0
% Attribute: 4 Mean: 1.0 StdDev: 10.0
% Attribute: 5 Mean: 1.0 StdDev: 5.0
% Attribute: 6 Mean: 1.0 StdDev: 10.0
% Attribute: 7 Mean: 1.0 StdDev: 5.0
% Attribute: 8 Mean: 1.0 StdDev: 10.0
% Attribute: 9 Mean: 1.0 StdDev: 5.0
% Attribute: 10 Mean: 1.0 StdDev: 10.0
% Attribute: 11 Mean: 1.0 StdDev: 5.0
% Attribute: 12 Mean: 1.0 StdDev: 10.0
% Attribute: 13 Mean: 1.0 StdDev: 5.0
% Attribute: 14 Mean: 1.0 StdDev: 10.0
% Attribute: 15 Mean: 1.0 StdDev: 5.0
% Attribute: 16 Mean: 1.0 StdDev: 10.0
% Attribute: 17 Mean: 1.0 StdDev: 5.0
% Attribute: 18 Mean: 1.0 StdDev: 10.0
% Attribute: 19 Mean: 1.0 StdDev: 5.0
% Attribute: 20 Mean: 1.0 StdDev: 10.0
% Attribute: 21 Mean: 1.0 StdDev: 5.0
% Attribute: 22 Mean: 1.0 StdDev: 10.0
% Attribute: 23 Mean: 1.0 StdDev: 5.0
% Attribute: 24 Mean: 1.0 StdDev: 10.0
% Attribute: 25 Mean: 1.0 StdDev: 5.0
% Attribute: 26 Mean: 1.0 StdDev: 10.0
% Attribute: 27 Mean: 1.0 StdDev: 5.0
% Attribute: 28 Mean: 1.0 StdDev: 10.0
% Attribute: 29 Mean: 1.0 StdDev: 5.0
%
% Number of Instances:            5000..5000
% Generated Number of Instances:  5000
%
% Cluster: c1   Gaussian
% ----------------------------------------------
% Attribute: 0 Mean: 2.0 StdDev: 5.0
% Attribute: 1 Mean: 1.0 StdDev: 10.0
% Attribute: 2 Mean: 2.0 StdDev: 5.0
% Attribute: 3 Mean: 1.0 StdDev: 10.0
% Attribute: 4 Mean: 2.0 StdDev: 5.0
% Attribute: 5 Mean: 1.0 StdDev: 10.0
% Attribute: 6 Mean: 2.0 StdDev: 5.0
% Attribute: 7 Mean: 1.0 StdDev: 10.0
% Attribute: 8 Mean: 2.0 StdDev: 5.0
% Attribute: 9 Mean: 1.0 StdDev: 10.0
% Attribute: 10 Mean: 2.0 StdDev: 5.0
% Attribute: 11 Mean: 1.0 StdDev: 10.0
% Attribute: 12 Mean: 2.0 StdDev: 5.0
% Attribute: 13 Mean: 1.0 StdDev: 10.0
% Attribute: 14 Mean: 2.0 StdDev: 5.0
% Attribute: 15 Mean: 1.0 StdDev: 10.0
% Attribute: 16 Mean: 2.0 StdDev: 5.0
% Attribute: 17 Mean: 1.0 StdDev: 10.0
% Attribute: 18 Mean: 2.0 StdDev: 5.0
% Attribute: 19 Mean: 1.0 StdDev: 10.0
% Attribute: 20 Mean: 2.0 StdDev: 5.0
% Attribute: 21 Mean: 1.0 StdDev: 10.0
% Attribute: 22 Mean: 2.0 StdDev: 5.0
% Attribute: 23 Mean: 1.0 StdDev: 10.0
% Attribute: 24 Mean: 2.0 StdDev: 5.0
% Attribute: 25 Mean: 1.0 StdDev: 10.0
% Attribute: 26 Mean: 2.0 StdDev: 5.0
% Attribute: 27 Mean: 1.0 StdDev: 10.0
% Attribute: 28 Mean: 2.0 StdDev: 5.0
% Attribute: 29 Mean: 1.0 StdDev: 10.0
%
% Number of Instances:            5000..5000
% Generated Number of Instances:  5000
%
% ----------------------------------------------
% Total Number of Instances: 10000
%                            in 2 Cluster(s)
%
%
@relation D30_k02_N10000

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute X13 numeric
@attribute X14 numeric
@attribute X15 numeric
@attribute X16 numeric
@attribute X17 numeric
@attribute X18 numeric
@attribute X19 numeric
@attribute X20 numeric
@attribute X21 numeric
@attribute X22 numeric
@attribute X23 numeric
@attribute X24 numeric
@attribute X25 numeric
@attribute X26 numeric
@attribute X27 numeric
@attribute X28 numeric
@attribute X29 numeric
@attribute class {c0,c1}

@data
-2.992302,7.702308,-4.087726,7.485221,8.168192,0.863259,8.668593,3.531788,-8.314463,-6.22682,-2.47704,4.112561,-5.926658,-3.433241,-4.954548,-3.167964,18.521763,0.695092,7.605616,8.535089,-2.498174,1.115142,-2.02986,-0.664635,13.566454,-0.426062,-15.963885,6.652987,1.361211,8.031625,c0
-6.233472,-6.235633,5.77621,2.083797,-7.002272,0.26334,1.866392,-6.551883,9.679941,-0.732842,-1.326288,5.216412,-16.12417,3.842991,-6.387467,5.117433,1.175307,-5.301598,2.306516,0.89992,2.015656,4.669517,1.913895,6.232951,0.011215,-6.097786,1.093387,-6.313386,0.171838,2.248087,c0
8.178662,3.874905,-0.165625,-3.855247,9.892894,9.111893,-0.209995,6.324475,7.78305,-2.11541,0.445787,-0.348168,20.18086,1.279491,-0.185955,8.547669,3.961647,-6.461554,5.296974,-1.203903,-1.921148,4.420185,9.25213,1.716591,-5.84699,2.437687,10.804802,-2.837231,13.685888,10.974969,c0
-1.453282,-0.516901,-4.91706,-3.489117,0.508942,-2.276296,1.421645,-0.447856,18.163829,-1.658198,10.070015,0.905682,10.154533,7.535783,-1.099425,7.994298,7.640956,0.73927,7.238293,6.2235,-6.301313,7.748978,1.543799,9.176707,9.904678,6.076801,5.506295,9.123498,6.870922,9.475238,c0
11.299545,-1.896748,0.320093,-1.590742,13.237672,-8.142689,6.391987,3.823133,6.092893,6.094389,3.055598,-4.103422,3.038675,16.463352,-6.241558,13.160517,-1.553295,-12.828573,-6.978723,0.395154,9.661372,7.855062,5.856903,5.467371,11.092151,-3.908776,4.399114,-1.187244,5.518,7.690269,c0
14.039132,0.402141,-8.193289,-0.967637,11.192437,-1.16579,2.957366,-7.212182,10.37284,2.34915,18.624188,-0.826389,-19.159218,1.639088,-11.079613,-2.419084,2.666953,-1.620783,-22.077002,1.599776,3.598973,-2.01344,22.588679,9.242662,4.997719,2.838313,-3.963511,-4.624617,6.652926,-3.928838,c0
1.06074,7.729425,6.674079,-10.967128,-15.457516,1.187675,3.515163,0.355851,3.422605,1.985895,-11.544536,10.196049,5.247275,-4.240611,-9.13577,-2.827015,3.32545,-0.370853,14.323914,-2.123015,-8.08846,9.699053,-1.146764,7.329856,-0.623226,4.24283,9.756903,0.477654,-9.685321,2.945026,c0
4.334178,0.338469,10.027341,-2.708716,8.318546,-7.725751,-14.747308,5.428733,20.501694,2.205106,-11.508045,-8.100154,-5.967107,-13.266942,25.680038,-2.605863,7.976077,-2.841908,4.683143,-5.920987,2.145777,-1.742364,-17.705873,1.74017,15.90891,2.808805,-11.317044,5.096048,5.026022,2.930542,c0
11.377469,0.011602,-2.254625,6.581997,-0.551201,-6.699344,13.006584,3.142262,4.552978,2.527033,-3.903697,-5.755477,-3.822667,-1.886915,-3.110236,3.136772,7.788532,-0.891759,-14.771159,5.032994,4.155386,-5.694169,4.849869,-1.650569,-7.708028,8.518609,1.964841,-0.228296,-21.46931,1.162781,c0
1.218421,4.61829,7.582506,0.852767,10.156417,4.416559,2.995219,7.878564,-22.076257,12.750309,6.630917,4.707267,4.824668,-8.306686,-9.066936,4.528373,4.077971,8.066087,-13.936431,-6.64235,-3.206238,-9.671293,8.540959,-1.401982,-10.177647,1.134339,-20.386043,10.092855,19.023985,3.210399,c0
1.096173,1.474846,-6.175642,-0.745686,-4.957493,3.267356,4.579433,2.343236,1.154755,-7.393,-9.187599,-3.930291,3.909282,5.518131,-5.548778,1.56709,-1.102771,6.055703,12.265862,-2.967039,6.840073,3.358872,1.350094,-5.675165,0.253797,-6.865516,14.548144,-2.385546,3.548907,-7.407216,c0
-21.035505,0.091714,6.592755,0.385524,-0.063067,-2.443012,12.183459,-5.743317,9.129346,3.376924,-7.459152,2.966949,-6.825815,8.774062,-18.498321,-0.706286,9.306801,-2.439457,-8.90227,2.500791,-8.607115,4.056388,-9.928269,0.272513,3.584568,5.646898,-9.528627,-6.233264,17.441245,4.380733,c0
-0.568716,-1.233291,4.744272,-4.320515,-2.596233,7.622548,-20.618225,3.297633,13.587976,7.205848,-11.256109,7.970336,-6.060214,1.875187,5.953099,4.582687,-5.556978,2.817526,-4.509533,3.939693,5.206701,-2.873387,3.386696,-6.113617,-0.33935,5.333578,-12.706599,2.725159,3.587433,3.850596,c0
2.558458,1.985388,-14.931604,1.36717,6.774597,-2.209014,12.829989,3.305822,-4.355108,4.014536,-5.670554,-9.328214,7.57493,-3.303433,0.080757,-15.494252,5.94915,-4.756471,-8.641856,-1.477503,-10.574852,8.317311,-10.533171,-2.784058,2.063613,1.273272,-3.48236,-0.155071,9.837648,-1.114477,c0
-0.307949,5.652129,14.927112,-2.113863,7.382769,0.007436,-12.925959,3.962407,4.677082,1.183113,9.728951,1.522426,9.450371,0.474847,3.169829,-1.425237,-22.475009,-2.705144,6.328228,3.651581,4.25983,-1.836813,6.139355,1.725595,-4.563059,-7.426855,9.878952,5.259926,4.838823,-7.379793,c0
-0.971657,-1.342023,5.575937,2.529812,2.138581,7.144203,12.010951,0.768468,-7.537507,-2.99341,-2.678128,2.039724,-11.205026,11.132133,-4.04807,2.821971,6.879116,4.674246,8.051886,-2.350756,1.690856,-1.841532,-3.106769,5.727495,-12.810987,3.615568,-1.168317,4.63814,7.297793,7.012485,c0
6.567803,-0.474589,8.11386,-1.007198,-7.024922,-3.637924,-5.938648,-7.091422,3.079041,2.356339,-1.317703,-5.280575,25.480151,9.919167,10.129493,5.308353,-9.445507,-11.898124,-4.277539,12.58784,-1.563651,-2.312287,4.617635,-0.907942,1.744892,9.562308,5.595614,7.588668,-2.817815,1.067371,c0
-4.37272,-1.588577,23.213275,2.264499,9.710089,2.424963,1.464945,-2.56845,13.856818,1.284928,-4.071634,-3.3014,-9.84412,7.492527,19.449821,-5.888017,10.910217,2.634913,-11.722477,4.575148,12.208005,1.923704,9.43828,2.716447,-12.685498,-2.220569,-3.331385,2.624344,-5.517748,7.17205,c0
21.385447,-3.890108,24.310252,0.79707,-6.801898,-3.661781,-1.290822,2.005372,4.687986,-0.610191,3.185736,-5.453321,1.807648,2.103088,-6.916475,5.363355,13.307589,-1.371718,0.561785,-1.760893,-7.830255,2.244224,-3.840311,9.357558,3.861283,1.668447,-14.979678,-2.282998,0.641816,-9.694904,c0
-14.174883,2.156037,5.016312,10.397706,20.716635,-0.081745,9.280903,1.643205,5.219811,-7.022517,4.556503,4.290804,-4.654859,7.673467,2.37721,15.561263,-12.650072,0.315842,8.784293,-9.225128,-5.875164,0.178441,13.496567,-2.297065,8.301856,-5.572468,5.388737,-1.331023,8.701867,3.268441,c0
1.853565,-2.93016,1.739247,6.211244,-3.986812,1.941379,-19.564732,2.288526,-11.089257,-0.560249,13.302091,-3.994285,-9.371125,-3.361563,10.896878,10.755092,1.178244,-2.808868,-2.808562,4.304684,-8.194018,-1.4072,10.060519,1.319396,-2.135742,-7.106239,12.302119,6.988613,7.168443,-2.917013,c0
-1.588057,1.905465,1.400742,-8.567398,17.140726,3.688672,1.475474,-2.132033,-8.88834,10.023711,-3.920368,2.559338,28.007274,-11.725248,9.520956,-3.416395,-1.006082,1.839666,4.233088,-1.572969,-4.40522,-4.924492,-19.225967,8.833525,-5.794358,0.055815,-3.382754,3.159676,13.768334,-5.47851,c0
4.900279,-1.494774,2.162449,4.170547,21.856415,0.520826,-1.397965,-3.32999,6.370203,3.647578,6.62078,-5.144658,7.624563,11.167178,-10.241529,9.803824,6.336194,5.526353,-0.389443,6.793703,12.411982,5.960089,4.347614,4.726165,-2.989395,-0.410868,19.117728,7.191221,11.990905,-3.621943,c0
-8.691713,3.878624,5.143749,3.96798,3.214317,-1.757053,4.39778,9.787426,-0.495657,1.053251,0.39244,-4.456978,18.761589,13.556222,26.250697,6.50355,8.604394,7.258057,2.843297,4.785343,-10.120463,-1.867009,4.225273,0.870538,6.329568,1.672112,-14.049072,5.690652,0.098856,5.649981,c0
11.880605,4.961234,9.281926,7.335311,2.74447,-3.352181,-12.272092,-1.075173,10.604715,-2.22478,12.682933,4.370692,10.905096,-4.279192,25.352956,2.00559,-2.612688,7.426178,3.087177,-7.557615,-7.020408,1.120007,-7.835116,-4.387956,-13.203146,2.639114,15.173192,-7.701606,-1.446123,-2.395742,c0
10.45702,0.427677,8.683086,-4.423512,-2.285294,-11.3901,4.529332,5.53981,-2.952142,-0.609234,8.541799,4.034109,-1.26312,2.370014,-14.37492,0.976511,-2.830904,-3.8479,2.31904,10.805048,-10.838084,-3.204515,5.082552,9.192747,1.527805,-1.657044,-12.621318,11.156825,-2.347702,4.038365,c0
0.087675,-3.653854,1.599215,4.255915,14.59237,-7.170675,1.385978,1.119025,11.410384,6.957257,16.789637,2.213178,31.638837,3.209019,-5.446813,0.936146,12.872445,-4.797789,-7.066651,-1.570485,-23.443614,2.079585,3.409278,4.779483,15.596797,1.752704,13.147402,-1.250362,10.011591,8.359572,c0
-6.08924,-2.800143,-1.435053,-2.447915,-4.905481,-0.90881,5.334498,2.481159,-9.324149,-0.598169,3.021244,3.866026,15.310479,5.433309,12.790225,2.587836,-6.905612,-0.498579,4.397189,4.729512,-8.632716,3.383009,-5.652384,6.630167,4.677519,-0.009592,5.965637,3.925588,7.553512,5.929915,c0
1.969329,3.430068,22.774741,-1.802034,5.73189,0.159709,15.1079,3.408833,4.032008,2.97258,-1.852124,-10.170092,-17.870846,-1.902724,9.404534,-3.087782,3.694973,-7.48637,-4.902118,14.937584,-3.978135,4.377324,27.482895,7.747548,13.094674,1.502351,-8.734962,5.649828,21.004471,3.669452,c0
12.241378,-3.249398,-6.605981,-4.81087,10.499252,0.89605,-12.669513,4.436598,13.542827,1.925188,10.022788,-2.345669,-1.198281,9.844057,-6.144228,0.959381,3.885395,-2.497388,5.69467,-1.755655,0.212699,3.751208,-4.830163,-2.372833,4.937099,-3.442165,-0.799316,-2.521649,-1.475552,0.817479,c0
6.491424,7.638104,13.152426,1.369341,-7.464728,-6.666622,0.247117,6.703863,-5.237883,2.661698,5.111507,6.033184,9.172168,3.975098,4.445642,-7.169475,-2.880892,8.423154,8.341695,4.21915,9.340823,2.677846,10.808697,-4.729609,-10.916487,0.630894,18.111443,1.353752,-17.473495,-1.964491,c0
15.753021,-0.160124,0.974419,2.190094,-14.264374,-2.604048,-13.676037,3.765608,17.895481,6.563627,-2.875851,4.706181,12.036643,-3.856831,7.721143,0.584034,-25.759525,3.584745,16.993807,-6.978636,-8.985317,-4.346168,-14.964817,3.595561,-14.721989,10.464318,6.259113,0.265916,16.338682,-4.938808,c0
-9.027945,-2.812868,-2.779959,-2.982665,0.691542,-3.543712,-0.321424,11.930167,10.851482,0.842905,4.392011,2.812098,-0.807562,4.069798,-12.801148,2.21518,-5.125986,1.367221,-9.714941,3.145461,-1.245049,-5.361165,-2.662669,4.690873,-3.621259,-2.087714,-4.489757,7.765162,-2.555343,0.53153,c0
6.770472,-1.313476,0.718017,3.809269,7.36869,2.667704,-5.719212,3.432322,-7.845494,3.837375,8.979729,1.8355,-1.501238,4.70977,10.001912,-1.580421,-5.974036,9.46405,0.336131,-4.154304,5.261188,-4.968719,-7.075334,1.568898,-1.393725,3.388317,-5.518143,-6.217628,13.127792,-0.121501,c0
5.048112,2.744622,-4.918036,2.157277,18.20077,-5.346035,6.070278,9.101796,-1.494227,-1.91606,-8.700793,6.187361,-4.695283,-1.730163,-3.881276,8.416766,12.104803,4.636798,-1.499019,2.519382,-10.078061,-1.709762,-10.419886,-2.54626,-1.101657,5.227961,-11.384394,2.204071,-1.50211,-4.293531,c0
-4.369365,1.996091,-0.850275,1.942939,-9.250458,-4.090903,-16.218114,-3.920055,-11.00225,-3.372173,9.066566,0.550815,-11.534099,3.747298,-4.347498,-3.51897,-3.413128,1.235688,-5.314717,-0.097069,14.572009,-2.236061,9.816256,8.860764,-8.645797,4.041249,2.408819,2.630541,-12.209288,3.963776,c0
7.17338,5.026152,4.404539,1.841617,-5.329043,-1.082472,-0.805752,5.51729,3.992679,0.632351,10.524854,-2.991406,9.059231,9.393065,8.900154,4.983783,-2.323656,0.127213,0.085514,2.933776,12.236533,13.909557,6.863927,0.96344,0.612058,4.721719,-6.2794,2.573824,2.41429,6.93267,c0
3.839554,-4.271708,14.467496,7.504862,3.753093,2.790862,6.315911,4.863281,-1.609944,5.294226,8.087989,5.954547,6.413557,1.429081,-0.929105,0.369004,2.897229,6.121708,17.386648,-3.159125,-7.985013,0.302909,10.632789,7.275123,2.559336,3.029537,-8.150057,5.858925,-3.554597,3.825893,c0
-1.921941,1.183877,-0.845572,5.215099,-1.675928,-2.082211,2.78465,1.431393,5.288584,-4.513247,0.544414,1.493564,2.850855,-5.839977,12.292003,1.158776,-16.674258,3.658679,-1.460739,3.020383,21.241489,3.880631,-2.675743,11.767002,-1.49962,1.235265,17.57269,-2.737153,8.386468,0.215319,c0
14.029656,5.472642,10.863881,7.538264,11.587674,-2.96891,0.02428,-1.442566,10.529665,1.846363,-3.574828,-3.136114,0.544569,-3.767347,-0.39794,-0.446455,6.305078,4.869272,-12.069937,-4.225815,-2.410621,-4.04458,-7.675104,-8.468679,-6.643651,-1.871654,2.533282,-2.206456,-22.237218,5.109972,c0
-11.530204,-1.796406,9.65621,-0.1598,7.811595,-0.343768,-1.574411,-2.507922,-0.73087,0.961742,-22.957493,-0.146157,0.60503,3.765021,-2.111106,11.235921,-7.085831,3.041691,9.195271,-1.714204,3.156936,-2.375502,-10.856393,9.17092,4.503521,2.957947,8.846789,2.24927,11.198254,-4.961036,c0
-3.410564,-5.948832,-2.268322,-2.282102,-4.46227,-1.640757,-2.280333,-1.770419,-5.144359,-0.517907,-19.066037,1.394196,-3.336757,10.682069,-8.689901,1.855709,6.127599,6.976232,-0.9162,0.984999,-7.38155,9.489787,10.823077,2.535456,-10.691299,6.87284,10.620269,-1.315288,-11.455908,2.756351,c0
8.232379,10.198604,2.855666,-1.826185,14.361619,2.865503,-2.780849,-1.572303,-2.468263,5.782163,11.484279,-0.968451,-11.267867,-2.665548,-9.171417,2.093084,13.992738,-7.455251,35.606625,11.955947,-9.596239,4.947502,22.107776,6.450572,-17.89639,2.620455,18.141456,7.244299,-0.103451,7.908121,c0
0.825679,1.350046,8.197194,-1.601392,-9.955606,3.290952,-6.603863,4.499684,2.985575,-2.203896,-6.669069,0.872137,-11.7283,-5.808137,9.173788,3.196287,-4.392388,5.413104,-8.941502,5.74333,26.23056,2.443372,6.212069,5.794765,1.511693,2.715022,7.622628,5.084813,-1.414773,1.07701,c0
0.211831,2.062078,7.404018,2.189117,-31.85215,7.480953,3.668346,-2.139291,-3.003716,4.006626,5.291318,9.051731,2.472719,0.528984,-12.443138,7.640973,29.195352,-5.486216,-0.926185,5.931923,7.576684,1.867325,-12.923995,9.81436,0.695347,-4.068881,-7.618827,-1.828987,-8.493205,0.26494,c0
8.358349,5.779436,-0.368254,0.806653,2.96675,-2.021272,2.106482,-0.711955,-0.122365,5.500599,0.000482,1.31554,-2.48932,1.607956,-0.343205,-6.150706,6.350539,12.915876,-1.108085,4.370224,-27.370883,3.942323,29.086446,-4.460033,17.751863,1.448862,0.770323,8.007648,2.182611,10.551205,c0
0.649051,7.290967,-8.427698,-5.842533,12.007343,-0.204584,-5.347298,9.784511,8.784511,-5.314168,-11.395925,-6.982667,4.216764,-4.516295,5.323514,-2.137836,7.998676,-2.674268,-12.000918,1.689859,-3.968856,4.405106,-3.360274,2.223264,-16.243804,11.788576,-12.822194,11.434213,0.736207,1.294099,c0
12.553353,-6.426055,13.523684,0.514552,-18.156032,1.791655,18.867693,-4.466286,-18.092802,-2.247204,-13.409662,14.4754,-5.798029,5.448718,-1.780466,2.203833,2.924759,4.394852,-5.853474,1.644682,-6.382416,0.924217,12.059566,1.144839,-7.170751,4.551544,-15.084877,4.71345,-1.260461,10.032967,c0
-15.638311,4.463157,-1.772973,4.538514,15.336318,2.589288,11.80261,10.394454,3.318406,0.320672,-6.086811,4.481942,-3.327257,8.579302,-6.78256,-2.589068,12.515163,-0.190522,-15.389637,3.839375,-2.346847,1.757478,12.780814,-3.013902,8.805799,-2.126507,4.944929,3.719792,7.880432,-2.553056,c0
-0.016873,1.897711,8.005717,8.945001,5.681043,3.854569,8.987265,0.073214,-1.328088,-4.47945,2.710565,6.471812,9.030578,0.823608,3.895217,8.514199,-6.234141,-1.077055,-5.980407,5.558228,13.69723,7.080962,2.651487,1.935249,1.341542,2.976752,-8.800603,-1.850564,-11.618182,-6.049689,c0
5.412068,-8.314683,10.422793,-10.486028,4.891154,-6.1168,-11.72029,4.675173,-5.095846,-3.33458,1.912412,-10.473636,16.10068,3.636375,25.973874,16.026197,6.492181,0.191933,12.462982,7.748439,10.475866,-1.570971,19.411667,5.575374,-4.148019,-2.655048,-0.578946,-10.204686,-6.544164,0.420872,c0
5.304871,-1.045205,18.799609,-5.031842,0.20685,0.477553,24.093867,-7.191743,15.30092,5.217684,1.017711,2.460655,15.677471,3.198572,14.001151,-1.997682,-4.758485,13.174166,-1.311982,-0.178496,-1.355669,5.392152,-1.26091,6.913509,-5.204557,-1.215555,-6.585363,3.690072,-4.465843,4.137133,c0
-3.821147,-2.233629,1.473747,5.933296,8.64149,4.196237,4.79626,-2.93685,13.124964,-0.739361,10.392337,1.548487,9.141269,5.044227,-0.981427,-1.07496,3.447105,3.303341,-2.692538,-4.208918,-6.330753,5.800251,20.157207,-0.360844,3.605152,-8.151394,8.303428,-4.732591,7.521803,-1.717486,c0
15.038827,4.459562,4.397268,-0.21552,11.518525,1.311626,2.417835,1.880562,1.286294,4.888698,5.151929,0.055666,-1.065675,0.081538,-0.63515,-4.368225,6.034499,-1.785761,-4.31851,-3.303443,15.037652,2.253967,-14.646209,4.985503,16.013742,2.024462,-19.472646,4.142325,-6.093484,8.854913,c0
10.05365,-1.585984,-5.560768,-5.249376,-14.791893,-0.709182,2.22973,-7.632904,-0.455392,-1.088369,-15.382049,-4.969392,8.788862,10.188847,-3.657867,5.244016,-9.498713,2.043141,8.565642,-1.406237,-8.826072,2.6132,-7.484716,2.913651,-2.069556,5.365927,15.583203,3.068857,5.309064,-5.732771,c0
-17.306856,-3.26462,5.352098,-4.889654,-6.418088,-2.609219,3.681252,-1.913279,26.163264,-2.069854,-13.753357,1.386498,9.142273,-2.06658,-0.543252,-1.143569,-2.896687,-2.603315,-21.50597,1.98083,-22.865828,0.833011,10.19782,-0.11402,-25.17644,-6.616259,19.519268,0.304296,-18.210467,5.468248,c0
-15.760274,8.802406,-11.999518,9.555534,-2.250569,-4.523489,3.323922,-2.836986,6.713115,-2.842701,-2.432744,-6.569002,3.686654,-0.063602,12.723244,4.851881,-1.647208,3.607654,-13.338634,-5.001822,8.911691,7.736869,15.38859,-1.001628,-5.49344,1.095694,5.195309,0.816379,14.675851,3.695302,c0
-2.555892,1.671918,6.869131,8.427312,12.006581,-4.975845,0.310115,4.358032,-14.213822,7.017309,5.282736,-4.950547,9.058016,-0.624399,-1.006168,-6.420937,10.1054,1.590283,15.194267,1.514124,9.082315,-3.06821,21.508442,-7.457327,-1.573595,-3.749177,5.051441,4.957573,5.641199,-5.873652,c0
-11.728766,-1.996798,-15.870474,11.900566,4.546716,-0.628077,-0.560378,1.618784,-0.418326,4.7269,6.095021,-3.434146,7.955434,10.814041,6.461332,-8.302603,0.44912,6.562621,4.218368,-6.475158,-8.632139,-3.850871,3.613632,-7.196003,-1.904994,-6.402737,2.103399,9.324116,10.032902,2.818449,c0
-9.800679,-3.082369,-6.554659,5.679873,3.540666,5.573672,6.440821,12.55282,3.165666,4.836479,9.779989,-9.96772,-1.241607,17.081946,-1.854467,-3.393233,1.99491,-0.340913,-3.978318,4.098433,1.781026,4.701313,10.855282,-4.195867,-4.94367,0.989594,-12.804341,2.473651,-3.804227,5.621373,c0
-12.205828,-2.59094,12.362897,9.46267,22.482686,-5.029379,16.024147,13.377001,1.417304,5.566338,-1.473767,3.533054,15.530014,2.203227,18.29824,3.689742,8.307728,-0.190011,-15.753076,3.946816,-19.093612,0.438323,14.217926,-3.960562,-8.254917,1.891807,28.56103,3.054328,7.859439,3.235432,c0
6.227251,0.974761,4.249705,2.422939,8.596983,-7.518237,7.454344,-9.410519,-12.690321,-2.292041,-4.669258,-5.076884,3.677319,-2.83312,1.049081,7.697607,17.549225,-2.287058,-4.252441,6.595784,-8.182413,-3.60976,15.357238,-4.0137,2.41544,-0.004949,-7.595231,0.569521,5.274857,1.527056,c0
10.162522,-2.678376,-22.528021,-2.509362,21.553428,1.287923,3.506098,9.918717,16.115366,10.149177,7.813119,-0.104983,-7.39652,0.231369,-9.060997,-1.570998,4.413792,-2.739665,-9.409384,10.206157,27.583545,2.038408,5.772657,3.487814,-6.068641,1.487686,-1.718201,-5.448717,7.045118,3.387319,c0
1.8452,8.126564,0.814064,0.084181,6.673096,2.615912,7.433782,5.272414,17.539362,-8.173637,-13.318474,2.95566,-14.348697,2.547608,8.126914,1.790627,16.737666,3.019485,13.084531,-3.999147,3.976116,3.72474,14.417123,2.372681,-0.673021,-2.115774,0.642471,0.571321,-5.535491,-2.835612,c0
6.134714,-0.499487,-8.636012,-1.835296,-1.717233,8.612083,-1.986481,6.164591,-9.605944,-5.834476,-6.376359,6.386987,-8.054517,0.38104,-8.432757,4.587186,-10.967294,9.29347,-5.208395,8.942649,4.087922,13.310763,9.168129,3.809123,6.381157,2.027799,-2.571686,-6.011285,-5.707069,2.640524,c0
4.554501,0.53584,6.186455,-3.415536,-7.425661,2.086437,6.261681,-4.944943,3.192836,5.434103,26.187086,8.032816,-8.753641,4.215761,6.516906,-2.957381,-7.914432,-10.429509,22.235643,-3.993524,-8.650203,7.053016,10.508603,8.699545,1.12497,5.812726,7.890327,0.927758,2.157319,5.312338,c0
